"","X","SpawnBio_om","Recruit_0_om","F_om","SpawnBio_em","Recruit_0_em","F_em","scenario","replicate","D","E","F","species","year","ID","SpawnBio_re","Recruit_0_re","F_re"
"1840",1840,2929950000,125681000,0.067,3131070000,120687000,0.0631171,"D101-E0-F1-cod",4,"D101","E0","F1","cod",40,"D101-E0-F1-cod-4",0.0686428096042595,-0.0397355208822336,-0.0579537313432837
"1841",1841,2829910000,136202000,0.072,3007910000,124338000,0.0682248,"D101-E0-F1-cod",4,"D101","E0","F1","cod",41,"D101-E0-F1-cod-4",0.0628995268400762,-0.0871059162126841,-0.0524333333333332
"1842",1842,2728920000,128522000,0.077,2880440000,138533000,0.0735358,"D101-E0-F1-cod",4,"D101","E0","F1","cod",42,"D101-E0-F1-cod-4",0.0555237969599695,0.0778932789716936,-0.0449896103896104
"1843",1843,2632890000,129684000,0.082,2751170000,146947000,0.0792479,"D101-E0-F1-cod",4,"D101","E0","F1","cod",43,"D101-E0-F1-cod-4",0.044924018853807,0.133115881681626,-0.0335621951219513
"1844",1844,2545180000,125126000,0.087,2627040000,126364000,0.0852265,"D101-E0-F1-cod",4,"D101","E0","F1","cod",44,"D101-E0-F1-cod-4",0.0321627546971138,0.00989402682096447,-0.0203850574712643
"1845",1845,2461010000,117416000,0.092,2518050000,134638000,0.0908202,"D101-E0-F1-cod",4,"D101","E0","F1","cod",45,"D101-E0-F1-cod-4",0.0231774759143604,0.14667506983716,-0.0128239130434782
"1846",1846,2379810000,123419000,0.096,2424350000,106006000,0.0949652,"D101-E0-F1-cod",4,"D101","E0","F1","cod",46,"D101-E0-F1-cod-4",0.018715779831163,-0.141088487185928,-0.0107791666666667
"1847",1847,2298900000,105906000,0.101,2338310000,108440000,0.0999334,"D101-E0-F1-cod",4,"D101","E0","F1","cod",47,"D101-E0-F1-cod-4",0.0171429814258993,0.0239268785526788,-0.010560396039604
"1848",1848,2215020000,117715000,0.106,2254210000,119739000,0.104761,"D101-E0-F1-cod",4,"D101","E0","F1","cod",48,"D101-E0-F1-cod-4",0.0176928425025508,0.0171940704243299,-0.0116886792452829
"1849",1849,2128670000,111485000,0.111,2158330000,122183000,0.11026,"D101-E0-F1-cod",4,"D101","E0","F1","cod",49,"D101-E0-F1-cod-4",0.0139335829414611,0.0959590976364533,-0.00666666666666671
"1850",1850,2036630000,114836000,0.116,2056530000,137173000,0.115862,"D101-E0-F1-cod",4,"D101","E0","F1","cod",50,"D101-E0-F1-cod-4",0.00977104334120582,0.194512173882755,-0.00118965517241379
"1851",1851,1948100000,118137000,0.121,1958910000,1.01e+08,0.121386,"D101-E0-F1-cod",4,"D101","E0","F1","cod",51,"D101-E0-F1-cod-4",0.00554899645808737,-0.145060395980937,0.00319008264462808
"1852",1852,1862170000,107589000,0.125,1872710000,122915000,0.125234,"D101-E0-F1-cod",4,"D101","E0","F1","cod",52,"D101-E0-F1-cod-4",0.00566006325953055,0.142449506919852,0.0018720000000001
"1853",1853,1785590000,121447000,0.13,1.801e+09,117547000,0.129673,"D101-E0-F1-cod",4,"D101","E0","F1","cod",53,"D101-E0-F1-cod-4",0.00863020066196607,-0.0321127734732023,-0.00251538461538457
"1854",1854,1714940000,111902000,0.135,1727600000,127629000,0.135037,"D101-E0-F1-cod",4,"D101","E0","F1","cod",54,"D101-E0-F1-cod-4",0.00738218246702509,0.140542617647584,0.000274074074073937
"1855",1855,1648600000,116911000,0.14,1661470000,130057000,0.140088,"D101-E0-F1-cod",4,"D101","E0","F1","cod",55,"D101-E0-F1-cod-4",0.00780662380201383,0.112444509071003,0.000628571428571264
"1856",1856,1591410000,111059000,0.145,1601590000,118139000,0.145366,"D101-E0-F1-cod",4,"D101","E0","F1","cod",56,"D101-E0-F1-cod-4",0.00639684305113076,0.0637498987024915,0.00252413793103452
"1857",1857,1537510000,102832000,0.149,1552500000,105498000,0.148682,"D101-E0-F1-cod",4,"D101","E0","F1","cod",57,"D101-E0-F1-cod-4",0.00974953008435718,0.0259257818577875,-0.00213422818791936
"1858",1858,1489460000,104558000,0.154,1513290000,97889200,0.152469,"D101-E0-F1-cod",4,"D101","E0","F1","cod",58,"D101-E0-F1-cod-4",0.0159990869174063,-0.0637808680349662,-0.00994155844155847
"1859",1859,1439320000,104118000,0.159,1472390000,105201000,0.156214,"D101-E0-F1-cod",4,"D101","E0","F1","cod",59,"D101-E0-F1-cod-4",0.0229761276158186,0.010401659655391,-0.0175220125786164
"1860",1860,1385300000,102845000,0.164,1422550000,110420000,0.16074,"D101-E0-F1-cod",4,"D101","E0","F1","cod",60,"D101-E0-F1-cod-4",0.0268894824225799,0.0736545286596334,-0.0198780487804879
"1861",1861,1331200000,101731000,0.169,1364040000,107307000,0.166516,"D101-E0-F1-cod",4,"D101","E0","F1","cod",61,"D101-E0-F1-cod-4",0.0246694711538462,0.0548112178195437,-0.0146982248520711
"1862",1862,1278320000,106280000,0.174,1304790000,116637000,0.172355,"D101-E0-F1-cod",4,"D101","E0","F1","cod",62,"D101-E0-F1-cod-4",0.0207068652606546,0.0974501317275122,-0.00945402298850563
"1863",1863,1227450000,92590500,0.178,1249890000,92241500,0.176638,"D101-E0-F1-cod",4,"D101","E0","F1","cod",63,"D101-E0-F1-cod-4",0.0182818037394599,-0.0037692851858452,-0.00765168539325844
"1864",1864,1181760000,100025000,0.183,1202690000,108637000,0.181663,"D101-E0-F1-cod",4,"D101","E0","F1","cod",64,"D101-E0-F1-cod-4",0.0177108719198484,0.0860984753811547,-0.00730601092896178
"1865",1865,1138660000,103756000,0.188,1161410000,97464800,0.185828,"D101-E0-F1-cod",4,"D101","E0","F1","cod",65,"D101-E0-F1-cod-4",0.0199796251734495,-0.0606345657118624,-0.0115531914893617
"1866",1866,1093710000,89079500,0.188,1117480000,92946800,0.185682,"D101-E0-F1-cod",4,"D101","E0","F1","cod",66,"D101-E0-F1-cod-4",0.0217333662488228,0.0434140290414742,-0.0123297872340425
"1867",1867,1059500000,92316700,0.185,1082770000,100270000,0.182976,"D101-E0-F1-cod",4,"D101","E0","F1","cod",67,"D101-E0-F1-cod-4",0.0219631901840491,0.0861523429671988,-0.0109405405405405
"1868",1868,1034590000,86836400,0.181,1052520000,87952200,0.179983,"D101-E0-F1-cod",4,"D101","E0","F1","cod",68,"D101-E0-F1-cod-4",0.0173305367343585,0.0128494502305485,-0.00561878453038669
"1869",1869,1012390000,98462000,0.178,1027080000,103578000,0.177487,"D101-E0-F1-cod",4,"D101","E0","F1","cod",69,"D101-E0-F1-cod-4",0.0145102183940971,0.0519591314415714,-0.00288202247191003
"1870",1870,993940000,92985800,0.175,1007580000,96042200,0.174414,"D101-E0-F1-cod",4,"D101","E0","F1","cod",70,"D101-E0-F1-cod-4",0.0137231623639254,0.0328695349182348,-0.00334857142857129
"1871",1871,980100000,91212500,0.171,991647000,100633000,0.170995,"D101-E0-F1-cod",4,"D101","E0","F1","cod",71,"D101-E0-F1-cod-4",0.01178145087236,0.103280800328902,-2.92397660819006e-05
"1872",1872,976460000,90667000,0.168,986046000,91988100,0.168333,"D101-E0-F1-cod",4,"D101","E0","F1","cod",72,"D101-E0-F1-cod-4",0.00981709440222846,0.0145709023128591,0.00198214285714286
"1873",1873,976248000,94733700,0.165,985402000,91167000,0.165246,"D101-E0-F1-cod",4,"D101","E0","F1","cod",73,"D101-E0-F1-cod-4",0.00937671575255468,-0.0376497487166658,0.00149090909090907
"1874",1874,978259000,87410300,0.161,989528000,97143700,0.160719,"D101-E0-F1-cod",4,"D101","E0","F1","cod",74,"D101-E0-F1-cod-4",0.0115194442371601,0.111353009885563,-0.00174534161490685
"1875",1875,984048000,96925300,0.158,994189000,102737000,0.158098,"D101-E0-F1-cod",4,"D101","E0","F1","cod",75,"D101-E0-F1-cod-4",0.0103053916069135,0.0599606088400036,0.00062025316455688
"1876",1876,992070000,102274000,0.154,998714000,112174000,0.154778,"D101-E0-F1-cod",4,"D101","E0","F1","cod",76,"D101-E0-F1-cod-4",0.00669710806697108,0.0967987953927684,0.00505194805194806
"1877",1877,1001710000,94669300,0.151,1008090000,88527500,0.151735,"D101-E0-F1-cod",4,"D101","E0","F1","cod",77,"D101-E0-F1-cod-4",0.00636910882391111,-0.0648763643546535,0.00486754966887426
"1878",1878,1018670000,100033000,0.148,1025790000,107006000,0.148637,"D101-E0-F1-cod",4,"D101","E0","F1","cod",78,"D101-E0-F1-cod-4",0.00698950592439161,0.0697069966910919,0.00430405405405404
"1879",1879,1040650000,96114400,0.144,1049400000,111979000,0.144203,"D101-E0-F1-cod",4,"D101","E0","F1","cod",79,"D101-E0-F1-cod-4",0.00840820640945563,0.165059554031446,0.00140972222222228
"1880",1880,1064180000,96714800,0.141,1070230000,100947000,0.141786,"D101-E0-F1-cod",4,"D101","E0","F1","cod",80,"D101-E0-F1-cod-4",0.00568512845571238,0.0437595900524015,0.00557446808510645
"1881",1881,1089320000,101132000,0.138,1096220000,105857000,0.138568,"D101-E0-F1-cod",4,"D101","E0","F1","cod",81,"D101-E0-F1-cod-4",0.00633422685712187,0.0467211169560574,0.0041159420289854
"1882",1882,1112820000,100065000,0.134,1126360000,104723000,0.13341,"D101-E0-F1-cod",4,"D101","E0","F1","cod",82,"D101-E0-F1-cod-4",0.0121672867130354,0.0465497426672663,-0.00440298507462692
"1883",1883,1137600000,101941000,0.131,1156860000,94117000,0.129823,"D101-E0-F1-cod",4,"D101","E0","F1","cod",83,"D101-E0-F1-cod-4",0.0169303797468354,-0.0767502771210798,-0.00898473282442757
"1884",1884,1164080000,88854800,0.128,1187750000,88723300,0.126519,"D101-E0-F1-cod",4,"D101","E0","F1","cod",84,"D101-E0-F1-cod-4",0.0203336540443956,-0.00147994255797098,-0.0115703125000001
"1885",1885,1191330000,102325000,0.124,1215410000,105237000,0.122701,"D101-E0-F1-cod",4,"D101","E0","F1","cod",85,"D101-E0-F1-cod-4",0.0202127034490863,0.0284583435133154,-0.0104758064516129
"1886",1886,1217260000,102740000,0.121,1234910000,110761000,0.120543,"D101-E0-F1-cod",4,"D101","E0","F1","cod",86,"D101-E0-F1-cod-4",0.014499778190362,0.0780708584777107,-0.00377685950413222
"1887",1887,1238190000,104665000,0.118,1247270000,108599000,0.118578,"D101-E0-F1-cod",4,"D101","E0","F1","cod",87,"D101-E0-F1-cod-4",0.00733328487550376,0.0375865857736588,0.00489830508474584
"1888",1888,1263050000,98356500,0.114,1263680000,108394000,0.115368,"D101-E0-F1-cod",4,"D101","E0","F1","cod",88,"D101-E0-F1-cod-4",0.000498792605201694,0.102052228373315,0.0119999999999999
"1889",1889,1292240000,104817000,0.111,1287960000,114122000,0.112592,"D101-E0-F1-cod",4,"D101","E0","F1","cod",89,"D101-E0-F1-cod-4",-0.00331207825171795,0.0887737676140321,0.0143423423423423
"1890",1890,1322940000,104564000,0.108,1317210000,102027000,0.109461,"D101-E0-F1-cod",4,"D101","E0","F1","cod",90,"D101-E0-F1-cod-4",-0.0043312621887614,-0.0242626525381584,0.0135277777777778
"1891",1891,1352870000,100594000,0.104,1351080000,109065000,0.104952,"D101-E0-F1-cod",4,"D101","E0","F1","cod",91,"D101-E0-F1-cod-4",-0.0013231130855145,0.0842097938246814,0.00915384615384623
"1892",1892,1386600000,108286000,0.101,1389640000,120424000,0.101504,"D101-E0-F1-cod",4,"D101","E0","F1","cod",92,"D101-E0-F1-cod-4",0.0021924130967835,0.112092052527566,0.0049900990099009
"1893",1893,1420200000,102272000,0.097,1425420000,109824000,0.0973747,"D101-E0-F1-cod",4,"D101","E0","F1","cod",93,"D101-E0-F1-cod-4",0.00367553865652725,0.0738423028785982,0.00386288659793806
"1894",1894,1454940000,104890000,0.094,1464810000,104760000,0.0940761,"D101-E0-F1-cod",4,"D101","E0","F1","cod",94,"D101-E0-F1-cod-4",0.00678378489834632,-0.00123939365049099,0.00080957446808506
"1895",1895,1491560000,108934000,0.091,1509170000,104103000,0.0905035,"D101-E0-F1-cod",4,"D101","E0","F1","cod",95,"D101-E0-F1-cod-4",0.0118064308509212,-0.0443479538068922,-0.00545604395604392
"1896",1896,1526610000,106203000,0.087,1551600000,125893000,0.0861091,"D101-E0-F1-cod",4,"D101","E0","F1","cod",96,"D101-E0-F1-cod-4",0.0163696032385482,0.185399659143339,-0.0102402298850575
"1897",1897,1564510000,107584000,0.084,1590600000,108518000,0.0832442,"D101-E0-F1-cod",4,"D101","E0","F1","cod",97,"D101-E0-F1-cod-4",0.0166761478034656,0.00868158834027365,-0.00899761904761906
"1898",1898,1604350000,111280000,0.081,1628290000,101621000,0.0805078,"D101-E0-F1-cod",4,"D101","E0","F1","cod",98,"D101-E0-F1-cod-4",0.0149219310000935,-0.0867990654205607,-0.00607654320987652
"1899",1899,1644290000,105729000,0.077,1671880000,148416000,0.0762811,"D101-E0-F1-cod",4,"D101","E0","F1","cod",99,"D101-E0-F1-cod-4",0.0167792785944085,0.403739749737537,-0.00933636363636357
"1900",1900,1687530000,107903000,0.074,1713350000,127160000,0.0734282,"D101-E0-F1-cod",4,"D101","E0","F1","cod",100,"D101-E0-F1-cod-4",0.0153004687324077,0.178465844323142,-0.00772702702702699
"1901",1901,4082630000,135937000,0,4379520000,139506000,0,"D101-E0-F1-cod",5,"D101","E0","F1","cod",1,"D101-E0-F1-cod-5",0.0727202807993867,0.0262548092130914,NA
"1902",1902,4082630000,125778000,0,4379520000,139072000,0,"D101-E0-F1-cod",5,"D101","E0","F1","cod",2,"D101-E0-F1-cod-5",0.0727202807993867,0.105694159550955,NA
"1903",1903,4083690000,139078000,0,4379310000,138633000,0,"D101-E0-F1-cod",5,"D101","E0","F1","cod",3,"D101-E0-F1-cod-5",0.0723904116130265,-0.00319964336559341,NA
"1904",1904,4084750000,131008000,0,4378390000,138187000,0,"D101-E0-F1-cod",5,"D101","E0","F1","cod",4,"D101-E0-F1-cod-5",0.0718868963828876,0.0547981802638007,NA
"1905",1905,4084040000,134283000,0,4376490000,137733000,0,"D101-E0-F1-cod",5,"D101","E0","F1","cod",5,"D101-E0-F1-cod-5",0.0716080155924036,0.0256920086682603,NA
"1906",1906,4086770000,136032000,0,4373450000,137268000,0,"D101-E0-F1-cod",5,"D101","E0","F1","cod",6,"D101-E0-F1-cod-5",0.0701483078323468,0.00908609738884968,NA
"1907",1907,4088710000,132504000,0,4369170000,136792000,0,"D101-E0-F1-cod",5,"D101","E0","F1","cod",7,"D101-E0-F1-cod-5",0.068593761846646,0.032361287206424,NA
"1908",1908,4092500000,140463000,0,4363670000,136303000,0,"D101-E0-F1-cod",5,"D101","E0","F1","cod",8,"D101-E0-F1-cod-5",0.0662602321319487,-0.0296163402461858,NA
"1909",1909,4097460000,134274000,0,4356970000,135801000,0,"D101-E0-F1-cod",5,"D101","E0","F1","cod",9,"D101-E0-F1-cod-5",0.0633343583585929,0.0113722686447116,NA
"1910",1910,4103600000,123970000,0,4349170000,135285000,0,"D101-E0-F1-cod",5,"D101","E0","F1","cod",10,"D101-E0-F1-cod-5",0.0598425772492446,0.0912720819553118,NA
"1911",1911,4113060000,131075000,0,4340340000,134753000,0,"D101-E0-F1-cod",5,"D101","E0","F1","cod",11,"D101-E0-F1-cod-5",0.0552581289842599,0.0280602708373069,NA
"1912",1912,4118610000,135350000,0,4330560000,134205000,0,"D101-E0-F1-cod",5,"D101","E0","F1","cod",12,"D101-E0-F1-cod-5",0.0514615367806129,-0.00845954931658663,NA
"1913",1913,4117070000,122424000,0,4319920000,133639000,0,"D101-E0-F1-cod",5,"D101","E0","F1","cod",13,"D101-E0-F1-cod-5",0.0492704763338977,0.0916078546690191,NA
"1914",1914,4114260000,149015000,0,4308480000,133053000,0,"D101-E0-F1-cod",5,"D101","E0","F1","cod",14,"D101-E0-F1-cod-5",0.0472065450409065,-0.107116733214777,NA
"1915",1915,4109050000,138997000,0,4296290000,132446000,0,"D101-E0-F1-cod",5,"D101","E0","F1","cod",15,"D101-E0-F1-cod-5",0.0455677102980008,-0.0471305136082074,NA
"1916",1916,4103170000,125818000,0,4283400000,131816000,0,"D101-E0-F1-cod",5,"D101","E0","F1","cod",16,"D101-E0-F1-cod-5",0.0439245753892722,0.0476720342081419,NA
"1917",1917,4108970000,120737000,0,4269850000,131160000,0,"D101-E0-F1-cod",5,"D101","E0","F1","cod",17,"D101-E0-F1-cod-5",0.0391533644684678,0.0863281347060139,NA
"1918",1918,4115440000,135054000,0,4255660000,130477000,0,"D101-E0-F1-cod",5,"D101","E0","F1","cod",18,"D101-E0-F1-cod-5",0.0340716909978034,-0.0338901476446458,NA
"1919",1919,4114170000,139914000,0,4240820000,129765000,0,"D101-E0-F1-cod",5,"D101","E0","F1","cod",19,"D101-E0-F1-cod-5",0.030783851906946,-0.0725374158411596,NA
"1920",1920,4106750000,144570000,0,4225360000,129024000,0,"D101-E0-F1-cod",5,"D101","E0","F1","cod",20,"D101-E0-F1-cod-5",0.0288817191209594,-0.10753268312928,NA
"1921",1921,4102750000,123768000,0,4209250000,128252000,0,"D101-E0-F1-cod",5,"D101","E0","F1","cod",21,"D101-E0-F1-cod-5",0.0259581987691183,0.0362290737508888,NA
"1922",1922,4106070000,130527000,0,4192490000,127452000,0,"D101-E0-F1-cod",5,"D101","E0","F1","cod",22,"D101-E0-F1-cod-5",0.0210468891178183,-0.0235583442506148,NA
"1923",1923,4113110000,127133000,0,4175050000,126626000,0,"D101-E0-F1-cod",5,"D101","E0","F1","cod",23,"D101-E0-F1-cod-5",0.0150591644765153,-0.00398794962755539,NA
"1924",1924,4113910000,128115000,0,4156910000,125778000,0,"D101-E0-F1-cod",5,"D101","E0","F1","cod",24,"D101-E0-F1-cod-5",0.0104523433910805,-0.0182414237208758,NA
"1925",1925,4111560000,130084000,0,4138040000,124905000,0,"D101-E0-F1-cod",5,"D101","E0","F1","cod",25,"D101-E0-F1-cod-5",0.00644037786144432,-0.03981273638572,NA
"1926",1926,4104110000,147390000,0,4118420000,124042000,0,"D101-E0-F1-cod",5,"D101","E0","F1","cod",26,"D101-E0-F1-cod-5",0.0034867486495245,-0.158409661442432,NA
"1927",1927,4093890000,135279000,0.005,4098050000,123485000,0.00501128,"D101-E0-F1-cod",5,"D101","E0","F1","cod",27,"D101-E0-F1-cod-5",0.00101614845538107,-0.0871827852068688,0.00225599999999996
"1928",1928,4068100000,132735000,0.01,4057020000,122810000,0.0100684,"D101-E0-F1-cod",5,"D101","E0","F1","cod",28,"D101-E0-F1-cod-5",-0.00272363019591455,-0.0747730440351075,0.00683999999999997
"1929",1929,4033900000,131246000,0.014,3996690000,122044000,0.0142051,"D101-E0-F1-cod",5,"D101","E0","F1","cod",29,"D101-E0-F1-cod-5",-0.00922432385532611,-0.0701126129558234,0.01465
"1930",1930,3988210000,133820000,0.019,3922870000,121183000,0.0194263,"D101-E0-F1-cod",5,"D101","E0","F1","cod",30,"D101-E0-F1-cod-5",-0.0163832897465279,-0.0944328202062472,0.0224368421052632
"1931",1931,3926780000,120346000,0.024,3833720000,120246000,0.0247235,"D101-E0-F1-cod",5,"D101","E0","F1","cod",31,"D101-E0-F1-cod-5",-0.0236988066558351,-0.000830937463646486,0.0301458333333333
"1932",1932,3850740000,120454000,0.029,3731680000,119177000,0.0300967,"D101-E0-F1-cod",5,"D101","E0","F1","cod",32,"D101-E0-F1-cod-5",-0.030918732503363,-0.0106015574410148,0.0378172413793103
"1933",1933,3759740000,116189000,0.034,3619180000,118047000,0.0355064,"D101-E0-F1-cod",5,"D101","E0","F1","cod",33,"D101-E0-F1-cod-5",-0.0373855638953757,0.0159911867732746,0.0443058823529411
"1934",1934,3649740000,125825000,0.039,3498710000,116852000,0.0408551,"D101-E0-F1-cod",5,"D101","E0","F1","cod",34,"D101-E0-F1-cod-5",-0.0413810298815806,-0.0713133320087423,0.0475666666666666
"1935",1935,3524840000,123334000,0.043,3372820000,115585000,0.0450803,"D101-E0-F1-cod",5,"D101","E0","F1","cod",35,"D101-E0-F1-cod-5",-0.0431281987267507,-0.0628293901114048,0.0483790697674419
"1936",1936,3393920000,128911000,0.048,3247160000,114264000,0.0503067,"D101-E0-F1-cod",5,"D101","E0","F1","cod",36,"D101-E0-F1-cod-5",-0.0432420328116161,-0.113621025358581,0.04805625
"1937",1937,3262810000,130825000,0.053,3119880000,112983000,0.0556021,"D101-E0-F1-cod",5,"D101","E0","F1","cod",37,"D101-E0-F1-cod-5",-0.0438057992956991,-0.136380661188611,0.0490962264150944
"1938",1938,3134780000,125101000,0.058,2992190000,111988000,0.0610111,"D101-E0-F1-cod",5,"D101","E0","F1","cod",38,"D101-E0-F1-cod-5",-0.0454864456197883,-0.104819306000751,0.0519155172413792
"1939",1939,3015600000,125208000,0.063,2864970000,111821000,0.0666852,"D101-E0-F1-cod",5,"D101","E0","F1","cod",39,"D101-E0-F1-cod-5",-0.049950258654994,-0.106918088301067,0.0584952380952381
"1940",1940,2904440000,126892000,0.067,2738710000,113664000,0.0715489,"D101-E0-F1-cod",5,"D101","E0","F1","cod",40,"D101-E0-F1-cod-5",-0.057060913635675,-0.104246130567727,0.0678940298507462
"1941",1941,2800400000,124787000,0.072,2616970000,119307000,0.0776485,"D101-E0-F1-cod",5,"D101","E0","F1","cod",41,"D101-E0-F1-cod-5",-0.0655013569490073,-0.0439148308718056,0.0784513888888889
"1942",1942,2700840000,115783000,0.077,2498550000,128858000,0.0839376,"D101-E0-F1-cod",5,"D101","E0","F1","cod",42,"D101-E0-F1-cod-5",-0.0748989203358955,0.112926768178403,0.0900987012987013
"1943",1943,2605550000,121456000,0.082,2386820000,130531000,0.0902635,"D101-E0-F1-cod",5,"D101","E0","F1","cod",43,"D101-E0-F1-cod-5",-0.0839477269674349,0.0747184165459096,0.100774390243902
"1944",1944,2510620000,116347000,0.087,2287500000,112632000,0.0960901,"D101-E0-F1-cod",5,"D101","E0","F1","cod",44,"D101-E0-F1-cod-5",-0.08887047820857,-0.0319303462916964,0.104483908045977
"1945",1945,2414010000,128043000,0.092,2205450000,103366000,0.100996,"D101-E0-F1-cod",5,"D101","E0","F1","cod",45,"D101-E0-F1-cod-5",-0.0863956653037891,-0.192724319174027,0.0977826086956522
"1946",1946,2319350000,115334000,0.096,2134830000,116316000,0.104372,"D101-E0-F1-cod",5,"D101","E0","F1","cod",46,"D101-E0-F1-cod-5",-0.0795567723715696,0.00851440165085751,0.0872083333333334
"1947",1947,2230570000,113897000,0.101,2063430000,108415000,0.10945,"D101-E0-F1-cod",5,"D101","E0","F1","cod",47,"D101-E0-F1-cod-5",-0.0749315197460739,-0.0481312062653099,0.0836633663366337
"1948",1948,2148870000,109200000,0.106,1986770000,115095000,0.115261,"D101-E0-F1-cod",5,"D101","E0","F1","cod",48,"D101-E0-F1-cod-5",-0.0754349960677007,0.0539835164835165,0.0873679245283019
"1949",1949,2066520000,111438000,0.111,1910540000,93424800,0.120683,"D101-E0-F1-cod",5,"D101","E0","F1","cod",49,"D101-E0-F1-cod-5",-0.0754795501616244,-0.161643245571529,0.0872342342342342
"1950",1950,1983590000,115635000,0.116,1834280000,125709000,0.126079,"D101-E0-F1-cod",5,"D101","E0","F1","cod",50,"D101-E0-F1-cod-5",-0.075272611779652,0.0871189518744325,0.0868879310344827
"1951",1951,1900050000,112110000,0.121,1758590000,98763500,0.131328,"D101-E0-F1-cod",5,"D101","E0","F1","cod",51,"D101-E0-F1-cod-5",-0.0744506723507276,-0.119048256176969,0.0853553719008265
"1952",1952,1820700000,121136000,0.125,1682110000,110422000,0.136207,"D101-E0-F1-cod",5,"D101","E0","F1","cod",52,"D101-E0-F1-cod-5",-0.0761190750810128,-0.0884460441157047,0.089656
"1953",1953,1749360000,117825000,0.13,1618680000,128547000,0.141196,"D101-E0-F1-cod",5,"D101","E0","F1","cod",53,"D101-E0-F1-cod-5",-0.0747016051584579,0.0909993634627626,0.0861230769230768
"1954",1954,1684900000,106420000,0.135,1553940000,106990000,0.147507,"D101-E0-F1-cod",5,"D101","E0","F1","cod",54,"D101-E0-F1-cod-5",-0.0777256810493204,0.0053561360646495,0.0926444444444444
"1955",1955,1630460000,105656000,0.14,1499600000,93410100,0.153431,"D101-E0-F1-cod",5,"D101","E0","F1","cod",55,"D101-E0-F1-cod-5",-0.0802595586521595,-0.115903498144923,0.0959357142857143
"1956",1956,1578420000,107082000,0.145,1457360000,118863000,0.15773,"D101-E0-F1-cod",5,"D101","E0","F1","cod",56,"D101-E0-F1-cod-5",-0.0766969501146716,0.110018490502605,0.087793103448276
"1957",1957,1522680000,115058000,0.149,1410500000,107151000,0.161554,"D101-E0-F1-cod",5,"D101","E0","F1","cod",57,"D101-E0-F1-cod-5",-0.0736727349147556,-0.0687218620174173,0.0842550335570471
"1958",1958,1467070000,109683000,0.154,1361400000,106857000,0.166962,"D101-E0-F1-cod",5,"D101","E0","F1","cod",58,"D101-E0-F1-cod-5",-0.0720279195948387,-0.0257651595962911,0.0841688311688312
"1959",1959,1414780000,96367300,0.159,1320590000,103368000,0.17112,"D101-E0-F1-cod",5,"D101","E0","F1","cod",59,"D101-E0-F1-cod-5",-0.0665757220203848,0.0726460116657829,0.0762264150943396
"1960",1960,1368820000,108312000,0.164,1280910000,86991900,0.176273,"D101-E0-F1-cod",5,"D101","E0","F1","cod",60,"D101-E0-F1-cod-5",-0.0642231995441329,-0.196839685353423,0.0748353658536586
"1961",1961,1321580000,101009000,0.169,1241430000,108732000,0.18083,"D101-E0-F1-cod",5,"D101","E0","F1","cod",61,"D101-E0-F1-cod-5",-0.0606471042237322,0.076458533398014,0.0699999999999999
"1962",1962,1271590000,111498000,0.174,1197470000,115228000,0.185897,"D101-E0-F1-cod",5,"D101","E0","F1","cod",62,"D101-E0-F1-cod-5",-0.0582892284462759,0.0334535148612531,0.0683735632183909
"1963",1963,1225650000,96393500,0.178,1148420000,82986300,0.191815,"D101-E0-F1-cod",5,"D101","E0","F1","cod",63,"D101-E0-F1-cod-5",-0.063011463305185,-0.139088216529123,0.0776123595505619
"1964",1964,1183770000,97760500,0.183,1110740000,100954000,0.196576,"D101-E0-F1-cod",5,"D101","E0","F1","cod",64,"D101-E0-F1-cod-5",-0.0616927274723975,0.0326665677855576,0.0741857923497268
"1965",1965,1146430000,100485000,0.188,1077560000,94431800,0.201248,"D101-E0-F1-cod",5,"D101","E0","F1","cod",65,"D101-E0-F1-cod-5",-0.0600734453913453,-0.0602398367915609,0.070468085106383
"1966",1966,1105350000,94738900,0.188,1035930000,102802000,0.202434,"D101-E0-F1-cod",5,"D101","E0","F1","cod",66,"D101-E0-F1-cod-5",-0.0628036368571041,0.0851086512509645,0.0767765957446809
"1967",1967,1070270000,92890100,0.185,1002220000,79321100,0.199203,"D101-E0-F1-cod",5,"D101","E0","F1","cod",67,"D101-E0-F1-cod-5",-0.0635820867631532,-0.146075846618746,0.0767729729729729
"1968",1968,1043790000,90361900,0.181,977556000,93090000,0.194776,"D101-E0-F1-cod",5,"D101","E0","F1","cod",68,"D101-E0-F1-cod-5",-0.0634552927312965,0.0301908215741369,0.0761104972375691
"1969",1969,1022820000,92996600,0.178,961064000,76196200,0.190561,"D101-E0-F1-cod",5,"D101","E0","F1","cod",69,"D101-E0-F1-cod-5",-0.0603781701570169,-0.180656066995998,0.0705674157303372
"1970",1970,1005440000,92255400,0.175,942625000,104725000,0.188322,"D101-E0-F1-cod",5,"D101","E0","F1","cod",70,"D101-E0-F1-cod-5",-0.062475135264163,0.135163903684771,0.0761257142857143
"1971",1971,991761000,95701500,0.171,926947000,85746200,0.184606,"D101-E0-F1-cod",5,"D101","E0","F1","cod",71,"D101-E0-F1-cod-5",-0.0653524387428019,-0.104024492824041,0.0795672514619882
