"","SpawnBio_om","Recruit_0_om","F_om","SpawnBio_em","Recruit_0_em","F_em","scenario","replicate","A","B","E","F","I","L","R","X","species","year","ID"
"15590",49091.3,12288.3,0.07,69026100000,59243900000,4.57943e-08,"A1-B4-E0-F0-I0-L1-R0-X0-fla",6,"A1","B4","E0","F0","I0","L1","R0","X0","fla",90,"A1-B4-E0-F0-I0-L1-R0-X0-fla-6"
"15591",53141.6,45932.5,0.07,70219600000,31793200000,4.93538e-08,"A1-B4-E0-F0-I0-L1-R0-X0-fla",6,"A1","B4","E0","F0","I0","L1","R0","X0","fla",91,"A1-B4-E0-F0-I0-L1-R0-X0-fla-6"
"15592",57760.6,31431.6,0.07,70286900000,1.61e+10,5.2872e-08,"A1-B4-E0-F0-I0-L1-R0-X0-fla",6,"A1","B4","E0","F0","I0","L1","R0","X0","fla",92,"A1-B4-E0-F0-I0-L1-R0-X0-fla-6"
"15593",57790.9,23579.8,0.07,72595100000,29427800000,4.95329e-08,"A1-B4-E0-F0-I0-L1-R0-X0-fla",6,"A1","B4","E0","F0","I0","L1","R0","X0","fla",93,"A1-B4-E0-F0-I0-L1-R0-X0-fla-6"
"15594",57301.2,31340.8,0.07,76254200000,38182400000,4.78082e-08,"A1-B4-E0-F0-I0-L1-R0-X0-fla",6,"A1","B4","E0","F0","I0","L1","R0","X0","fla",94,"A1-B4-E0-F0-I0-L1-R0-X0-fla-6"
"15595",57569.2,23870.3,0.07,7.6921e+10,21615300000,4.89149e-08,"A1-B4-E0-F0-I0-L1-R0-X0-fla",6,"A1","B4","E0","F0","I0","L1","R0","X0","fla",95,"A1-B4-E0-F0-I0-L1-R0-X0-fla-6"
"15596",56273.5,20109.6,0.07,75927300000,19492700000,4.76586e-08,"A1-B4-E0-F0-I0-L1-R0-X0-fla",6,"A1","B4","E0","F0","I0","L1","R0","X0","fla",96,"A1-B4-E0-F0-I0-L1-R0-X0-fla-6"
"15597",54621,28488.7,0.07,75854800000,27126400000,4.594e-08,"A1-B4-E0-F0-I0-L1-R0-X0-fla",6,"A1","B4","E0","F0","I0","L1","R0","X0","fla",97,"A1-B4-E0-F0-I0-L1-R0-X0-fla-6"
"15598",52779.1,51073.5,0.07,75545100000,22884600000,4.54377e-08,"A1-B4-E0-F0-I0-L1-R0-X0-fla",6,"A1","B4","E0","F0","I0","L1","R0","X0","fla",98,"A1-B4-E0-F0-I0-L1-R0-X0-fla-6"
"15599",50300.1,67375.3,0.07,73680600000,29012400000,4.45799e-08,"A1-B4-E0-F0-I0-L1-R0-X0-fla",6,"A1","B4","E0","F0","I0","L1","R0","X0","fla",99,"A1-B4-E0-F0-I0-L1-R0-X0-fla-6"
"15600",48951.4,100706,0.07,7.1584e+10,35274500000,4.47059e-08,"A1-B4-E0-F0-I0-L1-R0-X0-fla",6,"A1","B4","E0","F0","I0","L1","R0","X0","fla",100,"A1-B4-E0-F0-I0-L1-R0-X0-fla-6"
"15601",86074.5,28998,0,77374.6,25571.9,0,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",1,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15602",86074.5,20929.7,0,77374.6,25335.1,0,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",2,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15603",85922.5,60557.9,0,77369.4,25098.2,0,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",3,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15604",84820.6,15228.8,0,77332.5,24860.3,0,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",4,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15605",82918,18792.1,0,77223.9,24619.9,0,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",5,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15606",83337.6,36379.8,0,77025.9,24376.2,0,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",6,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15607",83018.2,72227.7,0,76744,24129,0,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",7,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15608",79792.4,14105,0,76387.9,23877.9,0,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",8,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15609",78515.9,11644.8,0,75967.2,23622.7,0,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",9,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15610",81871.5,40412.1,0,75490.6,23362.8,0,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",10,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15611",83441.1,16932.1,0,74965.6,23097.8,0,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",11,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15612",80234.2,58376.9,0,74398.4,22827,0,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",12,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15613",77678.8,13591.3,0,73794,22550,0,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",13,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15614",76193.5,43250.3,0,73156.5,22266.4,0,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",14,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15615",76742,20952.6,0,72488.8,21976.1,0,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",15,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15616",77186.8,20809,0,71793.3,21679.6,0,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",16,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15617",76817.9,21110.8,0,71071.6,21378.6,0,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",17,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15618",76090.1,33105.8,0,70324.8,21076.4,0,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",18,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15619",73619.1,77427.5,0,69554.3,20778,0,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",19,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15620",70902.6,9025.11,0,68761.4,20488.8,0,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",20,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15621",70505,17396.4,0,67948.8,20210,0,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",21,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15622",75031.2,26739.9,0,67120.7,19931,0,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",22,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15623",77639.5,105104,0,66282.7,19662.2,0,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",23,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15624",75278.2,24805.6,0,65440.3,19550.4,0,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",24,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15625",74423,20133.3,0,64597.2,20157.1,0,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",25,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15626",81248.2,19459.5,0.07,63765.9,22298.4,0.0730268,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",26,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15627",83028.9,3858.22,0.07,58707.9,18710.2,0.0813645,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",27,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15628",77994.2,16213.8,0.07,54085.7,18403.4,0.0805801,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",28,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15629",70546.2,55946.7,0.07,50474.4,18124.9,0.0768636,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",29,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15630",61760.6,71401.2,0.07,47352.7,17889.2,0.0708952,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",30,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15631",54418.5,60349.4,0.07,44714.7,17757.9,0.0655947,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",31,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15632",53761.6,42355.1,0.07,42715.5,17887,0.068532,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",32,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15633",59835.4,27779.5,0.07,40970.1,18710.9,0.0806431,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",33,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15634",67194.2,94589.7,0.07,39101.8,20996.8,0.0938466,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",34,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15635",71225.8,29888.1,0.07,37169.6,25345.8,0.100473,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",35,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15636",72299.4,28656.1,0.07,35647.5,27552.8,0.100826,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",36,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15637",76642.1,9234.88,0.07,35133.2,19253.8,0.105108,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",37,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15638",79908,21498.1,0.07,35743.2,19381.4,0.110779,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",38,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15639",76944.9,31188,0.07,36526.1,19556.7,0.106638,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",39,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15640",70371.5,55256.3,0.07,36240.4,19707.2,0.0987427,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",40,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15641",63309.9,29006.3,0.07,35420.7,19963.9,0.0894621,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",41,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15642",59272.7,30499.9,0.07,34976.8,20607.5,0.084574,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",42,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15643",59353.4,11350.9,0.07,34881.5,21691.9,0.084703,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",43,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15644",59988.2,11052.3,0.07,34962.5,21747.8,0.0852796,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",44,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15645",58547.9,10299.8,0.07,35249.2,18126.1,0.0818651,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",45,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15646",54754.4,24771.2,0.07,35885.2,13179.5,0.0768452,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",46,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15647",49118,4337.89,0.07,36551.2,15787.3,0.0695629,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",47,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15648",43696.4,14512.3,0.07,36497.1,13952.7,0.0635145,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",48,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15649",39953.1,29034.1,0.07,35504,12659.8,0.0599363,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",49,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15650",36414.6,24657.2,0.07,34469.7,12656.9,0.0570058,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",50,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15651",33188.1,10941,0.07,33513.5,15046.3,0.0532743,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",51,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15652",32647.4,36105,0.07,32435.2,15634.1,0.0537323,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",52,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15653",33462.8,43373.4,0.07,31478.9,16578.4,0.0557693,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",53,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15654",33460,24087.5,0.07,31082.7,19027.3,0.0552742,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",54,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15655",34925.6,18623.9,0.07,31262.6,22047.7,0.0556984,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",55,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15656",38982.8,6033.34,0.07,31879.8,19918.9,0.0601644,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",56,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15657",41897.5,12492.3,0.07,33044,17523.3,0.0624917,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",57,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15658",41803.1,41725.3,0.07,34705,19868.9,0.0597991,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",58,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15659",39136.8,21062.7,0.07,36083.2,24132.6,0.0537198,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",59,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15660",36221.9,46794.2,0.07,36929.8,22297.9,0.0477163,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",60,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15661",36578.8,7009.8,0.07,38168.2,14516.2,0.0472849,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",61,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15662",38616.8,13982.7,0.07,40168.6,17598.1,0.0503266,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",62,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15663",41231,19517.9,0.07,41567.1,17599.6,0.0534904,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",63,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15664",41770.4,15727.7,0.07,41178.7,17301.3,0.0552049,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",64,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15665",39389.4,43933.4,0.07,40220.3,16502,0.0519777,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",65,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15666",37302.8,35433.5,0.07,39661.6,15071.6,0.0500249,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",66,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15667",36167.4,38043.2,0.07,39212,15927.1,0.0499298,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",67,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15668",37894.4,53152.8,0.07,38595.6,15566.3,0.0537398,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",68,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15669",41716.3,33620.5,0.07,37627.3,15281,0.0616023,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",69,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15670",45778.7,10334.3,0.07,36466.3,15515.3,0.0696667,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",70,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15671",50819.4,20087.5,0.07,35199.8,16482.9,0.0793404,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",71,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15672",54261.8,22317.2,0.07,33751,11007.5,0.0881993,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",72,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15673",53085.7,11953.4,0.07,32321.9,9659.66,0.0906941,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",73,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15674",49751.4,19225.8,0.07,30960,8578.08,0.0906715,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",74,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15675",46779.5,39822,0.07,28962.9,8910.91,0.0929801,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",75,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15676",43476.3,71554.1,0.07,26389.4,11819.4,0.0937746,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",76,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15677",40822.2,75958.8,0.07,23873.8,30584.2,0.0873369,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",77,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15678",42057.7,26143,0.07,22067.6,41232.1,0.0800011,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",78,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15679",49412.2,44314.1,0.07,22372.5,28713.9,0.0807126,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",79,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15680",59812.7,58790.3,0.07,26943.8,19660.6,0.0862837,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",80,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15681",65685.5,9071.23,0.07,34130.4,21251.4,0.0881352,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",81,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15682",67803,87115.3,0.07,38939,19345.5,0.0880574,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",82,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15683",70205.5,21267,0.07,40035.5,19128.4,0.0919601,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",83,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15684",70005.3,24276.1,0.07,39450.9,35051.3,0.0912212,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",84,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15685",71745,5683.11,0.07,38466.6,27623.8,0.0895983,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",85,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15686",73106.7,128869,0.07,38269.2,20697.8,0.0898793,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",86,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15687",69084.5,53630.3,0.07,40365.1,16268,0.0833731,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",87,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15688",64643.8,22930.2,0.07,42563.2,20068.2,0.0799329,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",88,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15689",70248.7,33100.3,0.07,42554.8,56553.4,0.0827945,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",89,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15690",79491.8,99932,0.07,40897.5,19501.4,0.0917837,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",90,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15691",80276.6,11139,0.07,41122.5,15924.4,0.0895223,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",91,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15692",78328.9,78684.7,0.07,45967.3,30550.8,0.0856636,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",92,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15693",81463.7,109409,0.07,47892.6,29145.2,0.0888984,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",93,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15694",83232,26433,0.07,45900.1,25219.9,0.0928076,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",94,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15695",85189.6,13713.7,0.07,45323.9,30028,0.0934714,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",95,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15696",93515.8,15997.8,0.07,45865.8,22575.4,0.103666,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",96,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15697",96548.4,64172.4,0.07,45572.9,21277.6,0.109699,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",97,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15698",89874.6,21360.2,0.07,44982.7,40249,0.099936,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",98,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15699",81003.7,22556.8,0.07,43998.3,14600.8,0.0901821,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",99,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15700",76569.6,30019.7,0.07,43678.2,22339.7,0.0856738,"A1-B4-E0-F0-I0-L1-R0-X0-fla",7,"A1","B4","E0","F0","I0","L1","R0","X0","fla",100,"A1-B4-E0-F0-I0-L1-R0-X0-fla-7"
"15701",86074.5,12004.4,0,73996.7,25247.6,0,"A1-B4-E0-F0-I0-L1-R0-X0-fla",8,"A1","B4","E0","F0","I0","L1","R0","X0","fla",1,"A1-B4-E0-F0-I0-L1-R0-X0-fla-8"
"15702",86074.5,18580,0,73996.7,25000,0,"A1-B4-E0-F0-I0-L1-R0-X0-fla",8,"A1","B4","E0","F0","I0","L1","R0","X0","fla",2,"A1-B4-E0-F0-I0-L1-R0-X0-fla-8"
