"","X","SpawnBio_om","Recruit_0_om","F_om","SpawnBio_em","Recruit_0_em","F_em","scenario","replicate","D","E","F","species","year","ID","SpawnBio_re","Recruit_0_re","F_re"
"3462",3462,1193870000,105850000,0.174,1200460000,107329000,0.172374,"D102-E0-F1-cos",5,"D102","E0","F1","cos",62,"D102-E0-F1-cos-5",0.00551986397178922,0.013972602739726,-0.00934482758620683
"3463",3463,1150930000,96894200,0.178,1164640000,98079200,0.175926,"D102-E0-F1-cos",5,"D102","E0","F1","cos",63,"D102-E0-F1-cos-5",0.0119121058622158,0.0122298341902818,-0.0116516853932584
"3464",3464,1113420000,94229700,0.183,1127750000,85526900,0.180738,"D102-E0-F1-cos",5,"D102","E0","F1","cos",64,"D102-E0-F1-cos-5",0.0128702556088448,-0.0923572928705069,-0.0123606557377048
"3465",3465,1076880000,100360000,0.188,1091420000,113722000,0.185639,"D102-E0-F1-cos",5,"D102","E0","F1","cos",65,"D102-E0-F1-cos-5",0.0135019686501746,0.133140693503388,-0.0125585106382979
"3466",3466,1037200000,90862300,0.188,1048580000,87763400,0.186686,"D102-E0-F1-cos",5,"D102","E0","F1","cos",66,"D102-E0-F1-cos-5",0.0109718472811415,-0.0341054540772135,-0.00698936170212771
"3467",3467,1002310000,97815200,0.185,1010490000,90772900,0.183292,"D102-E0-F1-cos",5,"D102","E0","F1","cos",67,"D102-E0-F1-cos-5",0.0081611477487005,-0.0719959679068284,-0.00923243243243236
"3468",3468,975281000,89263200,0.181,985838000,92952900,0.179207,"D102-E0-F1-cos",5,"D102","E0","F1","cos",68,"D102-E0-F1-cos-5",0.0108245726103554,0.0413350630494986,-0.00990607734806624
"3469",3469,954987000,98512200,0.178,963188000,96835200,0.177134,"D102-E0-F1-cos",5,"D102","E0","F1","cos",69,"D102-E0-F1-cos-5",0.00858755145358,-0.017023272244453,-0.00486516853932572
"3470",3470,940917000,101529000,0.175,944657000,105197000,0.17465,"D102-E0-F1-cos",5,"D102","E0","F1","cos",70,"D102-E0-F1-cos-5",0.00397484581530571,0.0361276088605226,-0.00199999999999994
"3471",3471,931666000,84365500,0.171,932706000,76957600,0.171247,"D102-E0-F1-cos",5,"D102","E0","F1","cos",71,"D102-E0-F1-cos-5",0.00111627986853658,-0.0878072197758562,0.00144444444444443
"3472",3472,932601000,96990600,0.168,931458000,102845000,0.168393,"D102-E0-F1-cos",5,"D102","E0","F1","cos",72,"D102-E0-F1-cos-5",-0.00122560451897435,0.0603604885421886,0.00233928571428558
"3473",3473,936325000,94146900,0.165,932653000,95232100,0.166278,"D102-E0-F1-cos",5,"D102","E0","F1","cos",73,"D102-E0-F1-cos-5",-0.00392171521640456,0.0115266673676988,0.00774545454545455
"3474",3474,938923000,101065000,0.161,931321000,105170000,0.162469,"D102-E0-F1-cos",5,"D102","E0","F1","cos",74,"D102-E0-F1-cos-5",-0.00809651057647965,0.0406174244298224,0.00912422360248446
"3475",3475,946675000,96765800,0.158,938898000,94080700,0.159383,"D102-E0-F1-cos",5,"D102","E0","F1","cos",75,"D102-E0-F1-cos-5",-0.00821506852932633,-0.0277484400480335,0.008753164556962
"3476",3476,958336000,87263500,0.154,951892000,93112000,0.154918,"D102-E0-F1-cos",5,"D102","E0","F1","cos",76,"D102-E0-F1-cos-5",-0.00672415520235074,0.0670211485901895,0.00596103896103898
"3477",3477,975524000,86382400,0.151,970914000,83798000,0.151808,"D102-E0-F1-cos",5,"D102","E0","F1","cos",77,"D102-E0-F1-cos-5",-0.00472566538598743,-0.0299181314712256,0.00535099337748346
"3478",3478,990933000,97516600,0.148,987692000,92422800,0.148314,"D102-E0-F1-cos",5,"D102","E0","F1","cos",78,"D102-E0-F1-cos-5",-0.0032706550291493,-0.0522352091848977,0.00212162162162168
"3479",3479,1000720000,98326100,0.144,999877000,112216000,0.144222,"D102-E0-F1-cos",5,"D102","E0","F1","cos",79,"D102-E0-F1-cos-5",-0.000842393476696778,0.14126361159448,0.00154166666666667
"3480",3480,1010860000,92842700,0.141,1008370000,83729300,0.141705,"D102-E0-F1-cos",5,"D102","E0","F1","cos",80,"D102-E0-F1-cos-5",-0.00246324911461528,-0.0981595752816323,0.00500000000000008
"3481",3481,1026090000,89149600,0.138,1023450000,96039900,0.138057,"D102-E0-F1-cos",5,"D102","E0","F1","cos",81,"D102-E0-F1-cos-5",-0.00257287372452709,0.0772891858179958,0.00041304347826088
"3482",3482,1043980000,93292600,0.134,1044320000,92862900,0.134183,"D102-E0-F1-cos",5,"D102","E0","F1","cos",82,"D102-E0-F1-cos-5",0.000325676737102243,-0.00460593873469064,0.00136567164179096
"3483",3483,1061450000,99876600,0.131,1061240000,93186400,0.130945,"D102-E0-F1-cos",5,"D102","E0","F1","cos",83,"D102-E0-F1-cos-5",-0.000197842573837675,-0.0669846590692915,-0.000419847328244271
"3484",3484,1077490000,100641000,0.128,1079420000,105164000,0.127819,"D102-E0-F1-cos",5,"D102","E0","F1","cos",84,"D102-E0-F1-cos-5",0.00179119991832871,0.0449419222781968,-0.00141406250000011
"3485",3485,1096300000,102082000,0.124,1096860000,104398000,0.124292,"D102-E0-F1-cos",5,"D102","E0","F1","cos",85,"D102-E0-F1-cos-5",0.000510809085104442,0.0226876432671774,0.00235483870967742
"3486",3486,1121370000,94033300,0.121,1118320000,88416700,0.121472,"D102-E0-F1-cos",5,"D102","E0","F1","cos",86,"D102-E0-F1-cos-5",-0.00271988728073696,-0.0597299041935144,0.00390082644628099
"3487",3487,1150780000,96126000,0.118,1147030000,97568800,0.118468,"D102-E0-F1-cos",5,"D102","E0","F1","cos",87,"D102-E0-F1-cos-5",-0.00325865934409705,0.0150094667415684,0.00396610169491534
"3488",3488,1181030000,99608900,0.114,1175520000,94344500,0.114814,"D102-E0-F1-cos",5,"D102","E0","F1","cos",88,"D102-E0-F1-cos-5",-0.00466541916801436,-0.052850699084118,0.00714035087719294
"3489",3489,1209450000,99541500,0.111,1199930000,102593000,0.112087,"D102-E0-F1-cos",5,"D102","E0","F1","cos",89,"D102-E0-F1-cos-5",-0.00787134647980487,0.0306555557229899,0.00979279279279283
"3490",3490,1237160000,104202000,0.108,1223160000,113905000,0.109578,"D102-E0-F1-cos",5,"D102","E0","F1","cos",90,"D102-E0-F1-cos-5",-0.0113162404216108,0.0931172146407938,0.0146111111111111
"3491",3491,1265590000,95778500,0.104,1246140000,94014500,0.105775,"D102-E0-F1-cos",5,"D102","E0","F1","cos",91,"D102-E0-F1-cos-5",-0.0153683262351947,-0.0184174945316538,0.0170673076923077
"3492",3492,1297180000,96720400,0.101,1277770000,101517000,0.10238,"D102-E0-F1-cos",5,"D102","E0","F1","cos",92,"D102-E0-F1-cos-5",-0.0149632279251916,0.0495924334473389,0.0136633663366336
"3493",3493,1329620000,100158000,0.097,1314360000,97417700,0.0980511,"D102-E0-F1-cos",5,"D102","E0","F1","cos",93,"D102-E0-F1-cos-5",-0.01147696334291,-0.0273597715609337,0.0108360824742268
"3494",3494,1360260000,105595000,0.094,1348950000,111890000,0.0946375,"D102-E0-F1-cos",5,"D102","E0","F1","cos",94,"D102-E0-F1-cos-5",-0.00831458691720701,0.059614565083574,0.00678191489361701
"3495",3495,1389840000,105474000,0.091,1382770000,102071000,0.0914424,"D102-E0-F1-cos",5,"D102","E0","F1","cos",95,"D102-E0-F1-cos-5",-0.00508691647959477,-0.0322638754574587,0.00486153846153841
"3496",3496,1421720000,105565000,0.087,1417800000,105153000,0.0871346,"D102-E0-F1-cos",5,"D102","E0","F1","cos",96,"D102-E0-F1-cos-5",-0.0027572236445995,-0.00390280869606404,0.00154712643678175
"3497",3497,1459270000,105005000,0.084,1458800000,102125000,0.0840604,"D102-E0-F1-cos",5,"D102","E0","F1","cos",97,"D102-E0-F1-cos-5",-0.000322078847643,-0.0274272653683158,0.000719047619047479
"3498",3498,1499920000,112303000,0.081,1499300000,121001000,0.0811098,"D102-E0-F1-cos",5,"D102","E0","F1","cos",98,"D102-E0-F1-cos-5",-0.000413355378953544,0.0774511811794876,0.00135555555555547
"3499",3499,1542380000,109574000,0.077,1539440000,126708000,0.0772787,"D102-E0-F1-cos",5,"D102","E0","F1","cos",99,"D102-E0-F1-cos-5",-0.00190614504856131,0.156369211674302,0.00361948051948061
"3500",3500,1589090000,114979000,0.074,1584470000,117347000,0.0741759,"D102-E0-F1-cos",5,"D102","E0","F1","cos",100,"D102-E0-F1-cos-5",-0.00290732431769126,0.0205950651858165,0.00237702702702712
"3501",3501,4084470000,134427000,0,4504160000,144418000,0,"D102-E0-F1-cos",6,"D102","E0","F1","cos",1,"D102-E0-F1-cos-6",0.102752621515154,0.074322866686008,NA
"3502",3502,4084470000,123199000,0,4504160000,143999000,0,"D102-E0-F1-cos",6,"D102","E0","F1","cos",2,"D102-E0-F1-cos-6",0.102752621515154,0.168832539225156,NA
"3503",3503,4085140000,119474000,0,4504070000,143579000,0,"D102-E0-F1-cos",6,"D102","E0","F1","cos",3,"D102-E0-F1-cos-6",0.102549729017855,0.201759378609572,NA
"3504",3504,4084060000,132648000,0,4503600000,143158000,0,"D102-E0-F1-cos",6,"D102","E0","F1","cos",4,"D102-E0-F1-cos-6",0.102726208723672,0.0792322537844521,NA
"3505",3505,4074800000,134122000,0,4502490000,142735000,0,"D102-E0-F1-cos",6,"D102","E0","F1","cos",5,"D102-E0-F1-cos-6",0.104959752625896,0.06421765258496,NA
"3506",3506,4060600000,135070000,0,4500490000,142309000,0,"D102-E0-F1-cos",6,"D102","E0","F1","cos",6,"D102-E0-F1-cos-6",0.108331281091464,0.0535944325164729,NA
"3507",3507,4049500000,132445000,0,4497480000,141879000,0,"D102-E0-F1-cos",6,"D102","E0","F1","cos",7,"D102-E0-F1-cos-6",0.110626003210273,0.0712295669900714,NA
"3508",3508,4043310000,125903000,0,4493370000,141444000,0,"D102-E0-F1-cos",6,"D102","E0","F1","cos",8,"D102-E0-F1-cos-6",0.111309793213976,0.123436296196278,NA
"3509",3509,4042010000,119735000,0,4488160000,141004000,0,"D102-E0-F1-cos",6,"D102","E0","F1","cos",9,"D102-E0-F1-cos-6",0.110378252404126,0.17763394162108,NA
"3510",3510,4041680000,145367000,0,4481890000,140559000,0,"D102-E0-F1-cos",6,"D102","E0","F1","cos",10,"D102-E0-F1-cos-6",0.108917578828606,-0.0330749069596263,NA
"3511",3511,4036510000,136697000,0,4474620000,140110000,0,"D102-E0-F1-cos",6,"D102","E0","F1","cos",11,"D102-E0-F1-cos-6",0.108536830083414,0.0249676291359723,NA
"3512",3512,4031250000,124363000,0,4466440000,139657000,0,"D102-E0-F1-cos",6,"D102","E0","F1","cos",12,"D102-E0-F1-cos-6",0.107954108527132,0.122978699452409,NA
"3513",3513,4035760000,138338000,0,4457430000,139199000,0,"D102-E0-F1-cos",6,"D102","E0","F1","cos",13,"D102-E0-F1-cos-6",0.104483418240926,0.00622388642310862,NA
"3514",3514,4041340000,129830000,0,4447680000,138736000,0,"D102-E0-F1-cos",6,"D102","E0","F1","cos",14,"D102-E0-F1-cos-6",0.100545858551866,0.068597396595548,NA
"3515",3515,4045990000,127377000,0,4437290000,138270000,0,"D102-E0-F1-cos",6,"D102","E0","F1","cos",15,"D102-E0-F1-cos-6",0.0967130418018829,0.0855177936362138,NA
"3516",3516,4053120000,123492000,0,4426310000,137799000,0,"D102-E0-F1-cos",6,"D102","E0","F1","cos",16,"D102-E0-F1-cos-6",0.092074747355124,0.115853658536585,NA
"3517",3517,4056940000,138552000,0,4414820000,137324000,0,"D102-E0-F1-cos",6,"D102","E0","F1","cos",17,"D102-E0-F1-cos-6",0.088214269868423,-0.00886309833131243,NA
"3518",3518,4055300000,139148000,0,4402880000,136846000,0,"D102-E0-F1-cos",6,"D102","E0","F1","cos",18,"D102-E0-F1-cos-6",0.0857100584420388,-0.0165435363785322,NA
"3519",3519,4051380000,134421000,0,4390540000,136362000,0,"D102-E0-F1-cos",6,"D102","E0","F1","cos",19,"D102-E0-F1-cos-6",0.0837146848728088,0.0144397080813266,NA
"3520",3520,4053410000,124105000,0,4377850000,135875000,0,"D102-E0-F1-cos",6,"D102","E0","F1","cos",20,"D102-E0-F1-cos-6",0.0800412492197927,0.0948390475806777,NA
"3521",3521,4060180000,134485000,0,4364840000,135385000,0,"D102-E0-F1-cos",6,"D102","E0","F1","cos",21,"D102-E0-F1-cos-6",0.0750360821441414,0.0066921961557051,NA
"3522",3522,4065880000,140143000,0,4351550000,134892000,0,"D102-E0-F1-cos",6,"D102","E0","F1","cos",22,"D102-E0-F1-cos-6",0.0702603126506439,-0.0374688710816809,NA
"3523",3523,4068080000,130424000,0,4337990000,134397000,0,"D102-E0-F1-cos",6,"D102","E0","F1","cos",23,"D102-E0-F1-cos-6",0.0663482527383926,0.0304621848739496,NA
"3524",3524,4073250000,129984000,0,4324200000,133902000,0,"D102-E0-F1-cos",6,"D102","E0","F1","cos",24,"D102-E0-F1-cos-6",0.061609280058921,0.0301421713441654,NA
"3525",3525,4080700000,136422000,0,4310200000,133409000,0,"D102-E0-F1-cos",6,"D102","E0","F1","cos",25,"D102-E0-F1-cos-6",0.0562403509201853,-0.0220858805764466,NA
"3526",3526,4085440000,127069000,0,4.296e+09,132872000,0,"D102-E0-F1-cos",6,"D102","E0","F1","cos",26,"D102-E0-F1-cos-6",0.0515391243048484,0.0456681015826047,NA
"3527",3527,4089210000,125005000,0.005,4281630000,132723000,0.00478556,"D102-E0-F1-cos",6,"D102","E0","F1","cos",27,"D102-E0-F1-cos-6",0.0470555437358316,0.0617415303387864,-0.042888
"3528",3528,4071960000,131187000,0.01,4246980000,132514000,0.00960127,"D102-E0-F1-cos",6,"D102","E0","F1","cos",28,"D102-E0-F1-cos-6",0.0429817581705125,0.01011533154962,-0.039873
"3529",3529,4029640000,127757000,0.014,4193180000,132194000,0.0134619,"D102-E0-F1-cos",6,"D102","E0","F1","cos",29,"D102-E0-F1-cos-6",0.0405842705551861,0.0347299952253105,-0.0384357142857143
"3530",3530,3969710000,130739000,0.019,4126180000,131798000,0.0182869,"D102-E0-F1-cos",6,"D102","E0","F1","cos",30,"D102-E0-F1-cos-6",0.0394159774895395,0.00810010784846144,-0.0375315789473685
"3531",3531,3893100000,128310000,0.024,4044190000,131312000,0.0231038,"D102-E0-F1-cos",6,"D102","E0","F1","cos",31,"D102-E0-F1-cos-6",0.038809688936837,0.023396461694334,-0.0373416666666667
"3532",3532,3802470000,132307000,0.029,3949720000,130767000,0.0279205,"D102-E0-F1-cos",6,"D102","E0","F1","cos",32,"D102-E0-F1-cos-6",0.0387248288612402,-0.0116395957885826,-0.0372241379310345
"3533",3533,3702040000,127683000,0.034,3845240000,130118000,0.0327324,"D102-E0-F1-cos",6,"D102","E0","F1","cos",33,"D102-E0-F1-cos-6",0.0386813756739527,0.0190706671992356,-0.0372823529411765
"3534",3534,3594770000,137049000,0.039,3733140000,129338000,0.0375673,"D102-E0-F1-cos",6,"D102","E0","F1","cos",34,"D102-E0-F1-cos-6",0.0384920314790654,-0.0562645477165102,-0.0367358974358975
"3535",3535,3483660000,133462000,0.043,3615460000,128444000,0.041447,"D102-E0-F1-cos",6,"D102","E0","F1","cos",35,"D102-E0-F1-cos-6",0.0378337725265956,-0.0375987172378655,-0.0361162790697674
"3536",3536,3374560000,125826000,0.048,3497390000,127439000,0.0463808,"D102-E0-F1-cos",6,"D102","E0","F1","cos",36,"D102-E0-F1-cos-6",0.0363988194016405,0.0128192901308156,-0.0337333333333334
"3537",3537,3268510000,124678000,0.053,3376540000,126199000,0.0514077,"D102-E0-F1-cos",6,"D102","E0","F1","cos",37,"D102-E0-F1-cos-6",0.0330517575286598,0.0121994257206564,-0.0300433962264151
"3538",3538,3161720000,127634000,0.058,3253900000,124648000,0.0564509,"D102-E0-F1-cos",6,"D102","E0","F1","cos",38,"D102-E0-F1-cos-6",0.0291550168895411,-0.0233950201357005,-0.0267086206896553
"3539",3539,3051090000,130702000,0.063,3130520000,122554000,0.0614793,"D102-E0-F1-cos",6,"D102","E0","F1","cos",39,"D102-E0-F1-cos-6",0.0260333192400093,-0.0623402855350339,-0.0241380952380952
"3540",3540,2938510000,111782000,0.067,3007250000,119443000,0.0655632,"D102-E0-F1-cos",6,"D102","E0","F1","cos",40,"D102-E0-F1-cos-6",0.02339280791966,0.068535184555653,-0.021444776119403
"3541",3541,2830740000,116839000,0.072,2887220000,114396000,0.070742,"D102-E0-F1-cos",6,"D102","E0","F1","cos",41,"D102-E0-F1-cos-6",0.0199523799430538,-0.0209091142512346,-0.0174722222222222
"3542",3542,2721630000,136834000,0.077,2766960000,121128000,0.0757892,"D102-E0-F1-cos",6,"D102","E0","F1","cos",42,"D102-E0-F1-cos-6",0.0166554601470442,-0.114781413976059,-0.0157246753246753
"3543",3543,2606130000,114849000,0.082,2645900000,141844000,0.0808412,"D102-E0-F1-cos",6,"D102","E0","F1","cos",43,"D102-E0-F1-cos-6",0.0152601750488272,0.235047758360978,-0.0141317073170732
"3544",3544,2496180000,123716000,0.087,2526220000,94868100,0.0861985,"D102-E0-F1-cos",6,"D102","E0","F1","cos",44,"D102-E0-F1-cos-6",0.0120343885456978,-0.233178408613276,-0.00921264367816088
"3545",3545,2395150000,122633000,0.092,2418670000,99073800,0.0909436,"D102-E0-F1-cos",6,"D102","E0","F1","cos",45,"D102-E0-F1-cos-6",0.00981984426862618,-0.192111421884811,-0.0114826086956522
"3546",3546,2295850000,126400000,0.096,2319220000,147091000,0.0953469,"D102-E0-F1-cos",6,"D102","E0","F1","cos",46,"D102-E0-F1-cos-6",0.0101792364483742,0.163694620253165,-0.00680312500000004
"3547",3547,2205510000,116406000,0.101,2208480000,109138000,0.101524,"D102-E0-F1-cos",6,"D102","E0","F1","cos",47,"D102-E0-F1-cos-6",0.00134662731069004,-0.0624366441592358,0.00518811881188116
"3548",3548,2121800000,108799000,0.106,2104140000,113491000,0.107081,"D102-E0-F1-cos",6,"D102","E0","F1","cos",48,"D102-E0-F1-cos-6",-0.00832312187765105,0.0431253963731284,0.0101981132075472
"3549",3549,2042900000,107444000,0.111,2017780000,107545000,0.112645,"D102-E0-F1-cos",6,"D102","E0","F1","cos",49,"D102-E0-F1-cos-6",-0.0122962455333105,0.00094002457093928,0.0148198198198198
"3550",3550,1961800000,111292000,0.116,1931110000,112347000,0.117881,"D102-E0-F1-cos",6,"D102","E0","F1","cos",50,"D102-E0-F1-cos-6",-0.0156437965134061,0.0094795672644934,0.0162155172413793
"3551",3551,1876660000,107960000,0.121,1846790000,111065000,0.122917,"D102-E0-F1-cos",6,"D102","E0","F1","cos",51,"D102-E0-F1-cos-6",-0.0159165751920966,0.0287606520933679,0.0158429752066116
"3552",3552,1791110000,112041000,0.125,1764340000,99064500,0.126769,"D102-E0-F1-cos",6,"D102","E0","F1","cos",52,"D102-E0-F1-cos-6",-0.0149460390484113,-0.115819209039548,0.0141519999999999
"3553",3553,1710210000,114924000,0.13,1688820000,116237000,0.131433,"D102-E0-F1-cos",6,"D102","E0","F1","cos",53,"D102-E0-F1-cos-6",-0.0125072359534794,0.0114249417006021,0.0110230769230768
"3554",3554,1633770000,108835000,0.135,1615070000,104019000,0.136774,"D102-E0-F1-cos",6,"D102","E0","F1","cos",54,"D102-E0-F1-cos-6",-0.0114459195602808,-0.0442504708963109,0.0131407407407407
"3555",3555,1565580000,117339000,0.14,1543610000,125419000,0.142128,"D102-E0-F1-cos",6,"D102","E0","F1","cos",55,"D102-E0-F1-cos-6",-0.0140331378786137,0.0688603107236298,0.0151999999999999
"3556",3556,1504380000,107252000,0.145,1479490000,107664000,0.147702,"D102-E0-F1-cos",6,"D102","E0","F1","cos",56,"D102-E0-F1-cos-6",-0.0165450218694745,0.00384142020661619,0.0186344827586208
"3557",3557,1449280000,112777000,0.149,1422840000,114119000,0.151606,"D102-E0-F1-cos",6,"D102","E0","F1","cos",57,"D102-E0-F1-cos-6",-0.0182435416206668,0.0118995894552967,0.017489932885906
"3558",3558,1401220000,107756000,0.154,1378670000,103894000,0.156307,"D102-E0-F1-cos",6,"D102","E0","F1","cos",58,"D102-E0-F1-cos-6",-0.0160931188535705,-0.0358402316344333,0.0149805194805195
"3559",3559,1354780000,98437000,0.159,1336820000,97136900,0.160854,"D102-E0-F1-cos",6,"D102","E0","F1","cos",59,"D102-E0-F1-cos-6",-0.0132567649360044,-0.0132074321647348,0.0116603773584905
"3560",3560,1310930000,99027300,0.164,1296800000,94615900,0.165719,"D102-E0-F1-cos",6,"D102","E0","F1","cos",60,"D102-E0-F1-cos-6",-0.0107786075534163,-0.0445473117009148,0.0104817073170732
"3561",3561,1264480000,104868000,0.169,1251430000,100448000,0.170782,"D102-E0-F1-cos",6,"D102","E0","F1","cos",61,"D102-E0-F1-cos-6",-0.0103204479311654,-0.0421482244345272,0.0105443786982247
"3562",3562,1213720000,102603000,0.174,1199790000,108571000,0.176297,"D102-E0-F1-cos",6,"D102","E0","F1","cos",62,"D102-E0-F1-cos-6",-0.0114771116896813,0.0581659405670399,0.0132011494252875
"3563",3563,1163830000,96572300,0.178,1146060000,103660000,0.181206,"D102-E0-F1-cos",6,"D102","E0","F1","cos",63,"D102-E0-F1-cos-6",-0.0152685529673578,0.0733926809240331,0.0180112359550563
"3564",3564,1119310000,102276000,0.183,1098820000,96397500,0.186315,"D102-E0-F1-cos",6,"D102","E0","F1","cos",64,"D102-E0-F1-cos-6",-0.0183059206118055,-0.0574768274081896,0.0181147540983607
"3565",3565,1076460000,100683000,0.188,1059630000,98416300,0.19039,"D102-E0-F1-cos",6,"D102","E0","F1","cos",65,"D102-E0-F1-cos-6",-0.0156345800122624,-0.0225132346076299,0.0127127659574468
"3566",3566,1035460000,98323900,0.188,1023740000,98010600,0.190037,"D102-E0-F1-cos",6,"D102","E0","F1","cos",66,"D102-E0-F1-cos-6",-0.0113186409904777,-0.00318640737399554,0.0108351063829788
"3567",3567,1003690000,95437400,0.185,992887000,93122900,0.187048,"D102-E0-F1-cos",6,"D102","E0","F1","cos",67,"D102-E0-F1-cos-6",-0.0107632834839442,-0.0242514988882765,0.0110702702702702
"3568",3568,981201000,95939200,0.181,970205000,91154500,0.183097,"D102-E0-F1-cos",6,"D102","E0","F1","cos",68,"D102-E0-F1-cos-6",-0.0112066742695941,-0.0498722107334645,0.0115856353591161
"3569",3569,965885000,98150500,0.178,954049000,103770000,0.180404,"D102-E0-F1-cos",6,"D102","E0","F1","cos",69,"D102-E0-F1-cos-6",-0.0122540468068145,0.0572539110855268,0.0135056179775282
"3570",3570,955065000,90737800,0.175,940371000,82219200,0.178143,"D102-E0-F1-cos",6,"D102","E0","F1","cos",70,"D102-E0-F1-cos-6",-0.0153853402647987,-0.0938814915062962,0.01796
"3571",3571,949346000,90594800,0.171,932380000,95119100,0.174001,"D102-E0-F1-cos",6,"D102","E0","F1","cos",71,"D102-E0-F1-cos-6",-0.0178712503133736,0.0499399524034492,0.017549707602339
"3572",3572,947653000,87064500,0.168,929736000,86123500,0.171653,"D102-E0-F1-cos",6,"D102","E0","F1","cos",72,"D102-E0-F1-cos-6",-0.0189067095234226,-0.0108080790678175,0.0217440476190476
"3573",3573,945723000,92642700,0.165,925036000,91161000,0.168622,"D102-E0-F1-cos",6,"D102","E0","F1","cos",73,"D102-E0-F1-cos-6",-0.0218742697386021,-0.0159937048466852,0.0219515151515151
"3574",3574,943478000,93246800,0.161,923353000,91898200,0.16447,"D102-E0-F1-cos",6,"D102","E0","F1","cos",74,"D102-E0-F1-cos-6",-0.0213306510591662,-0.0144626946983703,0.0215527950310559
"3575",3575,943110000,80611100,0.158,923165000,81269200,0.16141,"D102-E0-F1-cos",6,"D102","E0","F1","cos",75,"D102-E0-F1-cos-6",-0.0211481163384971,0.00816388809977782,0.0215822784810126
"3576",3576,946954000,99407500,0.154,926742000,93177600,0.157371,"D102-E0-F1-cos",6,"D102","E0","F1","cos",76,"D102-E0-F1-cos-6",-0.0213442258018869,-0.0626703216558107,0.0218896103896105
"3577",3577,951796000,88136500,0.151,931549000,94404100,0.154239,"D102-E0-F1-cos",6,"D102","E0","F1","cos",77,"D102-E0-F1-cos-6",-0.0212724155176109,0.071112422208733,0.0214503311258278
"3578",3578,957612000,84480800,0.148,936308000,77099800,0.151607,"D102-E0-F1-cos",6,"D102","E0","F1","cos",78,"D102-E0-F1-cos-6",-0.0222470060943263,-0.0873689643090501,0.0243716216216216
"3579",3579,969283000,93171700,0.144,946675000,98683500,0.147229,"D102-E0-F1-cos",6,"D102","E0","F1","cos",79,"D102-E0-F1-cos-6",-0.0233244573566234,0.0591574480233805,0.0224236111111112
"3580",3580,980141000,93056100,0.141,958001000,95663000,0.144439,"D102-E0-F1-cos",6,"D102","E0","F1","cos",80,"D102-E0-F1-cos-6",-0.0225885867441521,0.0280142838567273,0.024390070921986
"3581",3581,991205000,87239500,0.138,968200000,86244700,0.141035,"D102-E0-F1-cos",6,"D102","E0","F1","cos",81,"D102-E0-F1-cos-6",-0.023209124247759,-0.0114030914895202,0.0219927536231883
"3582",3582,1006270000,91058800,0.134,986811000,89360300,0.136281,"D102-E0-F1-cos",6,"D102","E0","F1","cos",82,"D102-E0-F1-cos-6",-0.0193377522931221,-0.0186527825976182,0.0170223880597015
"3583",3583,1023450000,91693600,0.131,1008360000,89499900,0.132703,"D102-E0-F1-cos",6,"D102","E0","F1","cos",83,"D102-E0-F1-cos-6",-0.0147442473985051,-0.0239242433495904,0.0129999999999999
"3584",3584,1040150000,104404000,0.128,1028070000,93713700,0.129371,"D102-E0-F1-cos",6,"D102","E0","F1","cos",84,"D102-E0-F1-cos-6",-0.011613709561121,-0.102393586452626,0.0107109375000001
"3585",3585,1058350000,96469500,0.124,1047480000,100848000,0.125306,"D102-E0-F1-cos",6,"D102","E0","F1","cos",85,"D102-E0-F1-cos-6",-0.0102707043983559,0.0453874022359399,0.0105322580645161
"3586",3586,1082710000,93140800,0.121,1068670000,96927400,0.123012,"D102-E0-F1-cos",6,"D102","E0","F1","cos",86,"D102-E0-F1-cos-6",-0.0129674612777198,0.0406545788741346,0.0166280991735537
"3587",3587,1113710000,97436500,0.118,1093620000,90601300,0.120256,"D102-E0-F1-cos",6,"D102","E0","F1","cos",87,"D102-E0-F1-cos-6",-0.0180388072298893,-0.0701503030178629,0.0191186440677967
"3588",3588,1144370000,95386400,0.114,1123370000,98875600,0.116023,"D102-E0-F1-cos",6,"D102","E0","F1","cos",88,"D102-E0-F1-cos-6",-0.0183507082499541,0.0365796381874146,0.0177456140350877
"3589",3589,1175070000,93552200,0.111,1154060000,104747000,0.113108,"D102-E0-F1-cos",6,"D102","E0","F1","cos",89,"D102-E0-F1-cos-6",-0.0178797858850962,0.119663674397823,0.018990990990991
"3590",3590,1205460000,102728000,0.108,1183410000,100143000,0.109878,"D102-E0-F1-cos",6,"D102","E0","F1","cos",90,"D102-E0-F1-cos-6",-0.0182917724354188,-0.025163538665213,0.0173888888888889
"3591",3591,1233750000,102482000,0.104,1216910000,91686100,0.104958,"D102-E0-F1-cos",6,"D102","E0","F1","cos",91,"D102-E0-F1-cos-6",-0.0136494427558257,-0.1053443531547,0.00921153846153847
"3592",3592,1263560000,111669000,0.101,1256320000,111497000,0.101298,"D102-E0-F1-cos",6,"D102","E0","F1","cos",92,"D102-E0-F1-cos-6",-0.00572984266675108,-0.00154026632279326,0.00295049504950488
"3593",3593,1297530000,101526000,0.097,1294060000,95051600,0.097338,"D102-E0-F1-cos",6,"D102","E0","F1","cos",93,"D102-E0-F1-cos-6",-0.00267431196195849,-0.0637708567263558,0.00348453608247413
"3594",3594,1338300000,99921500,0.094,1332660000,102132000,0.0944777,"D102-E0-F1-cos",6,"D102","E0","F1","cos",94,"D102-E0-F1-cos-6",-0.00421430172607039,0.022122366057355,0.005081914893617
