"","SpawnBio_om","Recruit_0_om","F_om","SpawnBio_em","Recruit_0_em","F_em","scenario","replicate","B","D","E","F","species","year","ID"
"163",40542.7,43513.9,0.114,40370.1,39803.2,0.11353,"B2-D100-E0-F0-fla",2,"B2","D100","E0","F0","fla",1975,"B2-D100-E0-F0-fla-2"
"164",36896.7,10362.2,0.114,37500.7,12499.6,0.112225,"B2-D100-E0-F0-fla",2,"B2","D100","E0","F0","fla",1976,"B2-D100-E0-F0-fla-2"
"165",35454.1,67037.1,0.114,36105.1,59385.9,0.112708,"B2-D100-E0-F0-fla",2,"B2","D100","E0","F0","fla",1977,"B2-D100-E0-F0-fla-2"
"166",34664,23103.3,0.114,35185.1,26518.2,0.113706,"B2-D100-E0-F0-fla",2,"B2","D100","E0","F0","fla",1978,"B2-D100-E0-F0-fla-2"
"167",36958.2,25677.9,0.114,36853.5,35837,0.11611,"B2-D100-E0-F0-fla",2,"B2","D100","E0","F0","fla",1979,"B2-D100-E0-F0-fla-2"
"168",40241.3,3118.43,0.114,39570.8,7698.57,0.115892,"B2-D100-E0-F0-fla",2,"B2","D100","E0","F0","fla",1980,"B2-D100-E0-F0-fla-2"
"169",41572.5,43745,0.114,41625.8,44808.2,0.112361,"B2-D100-E0-F0-fla",2,"B2","D100","E0","F0","fla",1981,"B2-D100-E0-F0-fla-2"
"170",39840,42932.9,0.114,41331.1,44042.6,0.108531,"B2-D100-E0-F0-fla",2,"B2","D100","E0","F0","fla",1982,"B2-D100-E0-F0-fla-2"
"171",38636.7,11712,0.114,41275.9,15102.2,0.1065,"B2-D100-E0-F0-fla",2,"B2","D100","E0","F0","fla",1983,"B2-D100-E0-F0-fla-2"
"172",40099.9,33167.2,0.114,43338.4,32099.8,0.105565,"B2-D100-E0-F0-fla",2,"B2","D100","E0","F0","fla",1984,"B2-D100-E0-F0-fla-2"
"173",40528.5,56726,0.114,44201.6,59165.1,0.104636,"B2-D100-E0-F0-fla",2,"B2","D100","E0","F0","fla",1985,"B2-D100-E0-F0-fla-2"
"174",40173.8,38813.6,0.114,43985.2,39165.5,0.10494,"B2-D100-E0-F0-fla",2,"B2","D100","E0","F0","fla",1986,"B2-D100-E0-F0-fla-2"
"175",42385.3,37840,0.114,46164.9,38977.4,0.105741,"B2-D100-E0-F0-fla",2,"B2","D100","E0","F0","fla",1987,"B2-D100-E0-F0-fla-2"
"176",45806.2,34887.3,0.114,49480,37244,0.106515,"B2-D100-E0-F0-fla",2,"B2","D100","E0","F0","fla",1988,"B2-D100-E0-F0-fla-2"
"177",48455.4,16657.3,0.114,51979.7,17084.9,0.107005,"B2-D100-E0-F0-fla",2,"B2","D100","E0","F0","fla",1989,"B2-D100-E0-F0-fla-2"
"178",49998.6,10197.2,0.114,53494,10453.9,0.106989,"B2-D100-E0-F0-fla",2,"B2","D100","E0","F0","fla",1990,"B2-D100-E0-F0-fla-2"
"179",49212.6,22413.8,0.114,52675.1,23504.2,0.106746,"B2-D100-E0-F0-fla",2,"B2","D100","E0","F0","fla",1991,"B2-D100-E0-F0-fla-2"
"180",45752.5,16339.7,0.114,49063.7,16276.6,0.106492,"B2-D100-E0-F0-fla",2,"B2","D100","E0","F0","fla",1992,"B2-D100-E0-F0-fla-2"
"181",41817.4,6868.2,0.114,44956.6,7028.82,0.106314,"B2-D100-E0-F0-fla",2,"B2","D100","E0","F0","fla",1993,"B2-D100-E0-F0-fla-2"
"182",38325.3,22147.2,0.114,41234.8,23400.7,0.106253,"B2-D100-E0-F0-fla",2,"B2","D100","E0","F0","fla",1994,"B2-D100-E0-F0-fla-2"
"183",34422.2,25998.3,0.114,37044.4,26327.4,0.106217,"B2-D100-E0-F0-fla",2,"B2","D100","E0","F0","fla",1995,"B2-D100-E0-F0-fla-2"
"184",31313.3,69259.3,0.114,33734.4,73756.4,0.106334,"B2-D100-E0-F0-fla",2,"B2","D100","E0","F0","fla",1996,"B2-D100-E0-F0-fla-2"
"185",30076.1,38014.4,0.114,32338,39532.9,0.106995,"B2-D100-E0-F0-fla",2,"B2","D100","E0","F0","fla",1997,"B2-D100-E0-F0-fla-2"
"186",33621.2,16166.2,0.114,36043.1,18566.6,0.107305,"B2-D100-E0-F0-fla",2,"B2","D100","E0","F0","fla",1998,"B2-D100-E0-F0-fla-2"
"187",39302,51475.8,0.114,42042,57422.7,0.107061,"B2-D100-E0-F0-fla",2,"B2","D100","E0","F0","fla",1999,"B2-D100-E0-F0-fla-2"
"188",42069.5,21732.2,0.114,45146.6,23107.5,0.106309,"B2-D100-E0-F0-fla",2,"B2","D100","E0","F0","fla",2000,"B2-D100-E0-F0-fla-2"
"189",44284.9,46105.1,0.114,48014.7,51859.9,0.105126,"B2-D100-E0-F0-fla",2,"B2","D100","E0","F0","fla",2001,"B2-D100-E0-F0-fla-2"
"190",45641.1,37348.2,0.114,49979.1,46048.2,0.104088,"B2-D100-E0-F0-fla",2,"B2","D100","E0","F0","fla",2002,"B2-D100-E0-F0-fla-2"
"191",46832.8,15471.2,0.114,51832.2,18513.5,0.102751,"B2-D100-E0-F0-fla",2,"B2","D100","E0","F0","fla",2003,"B2-D100-E0-F0-fla-2"
"192",48415.6,89190.9,0.114,54521.2,106963,0.10064,"B2-D100-E0-F0-fla",2,"B2","D100","E0","F0","fla",2004,"B2-D100-E0-F0-fla-2"
"193",47960.2,36798.1,0.114,55123.5,43795.7,0.0986288,"B2-D100-E0-F0-fla",2,"B2","D100","E0","F0","fla",2005,"B2-D100-E0-F0-fla-2"
"194",50966.4,33933.4,0.114,59953.9,42388.7,0.0965447,"B2-D100-E0-F0-fla",2,"B2","D100","E0","F0","fla",2006,"B2-D100-E0-F0-fla-2"
"195",55558.8,13450.5,0.114,66636,17313.2,0.0946313,"B2-D100-E0-F0-fla",2,"B2","D100","E0","F0","fla",2007,"B2-D100-E0-F0-fla-2"
"196",57564.7,9704.58,0.114,70373.3,11669.5,0.0926654,"B2-D100-E0-F0-fla",2,"B2","D100","E0","F0","fla",2008,"B2-D100-E0-F0-fla-2"
"197",55896.5,24011.4,0.114,69760.9,31407.3,0.0906249,"B2-D100-E0-F0-fla",2,"B2","D100","E0","F0","fla",2009,"B2-D100-E0-F0-fla-2"
"198",51051.1,20553.7,0.114,65098.9,31114.7,0.0886558,"B2-D100-E0-F0-fla",2,"B2","D100","E0","F0","fla",2010,"B2-D100-E0-F0-fla-2"
"199",45965.5,46209.6,0.114,59969.6,64238.1,0.0864849,"B2-D100-E0-F0-fla",2,"B2","D100","E0","F0","fla",2011,"B2-D100-E0-F0-fla-2"
"200",41928,20249.9,0.114,56338.6,36878.1,0.0838,"B2-D100-E0-F0-fla",2,"B2","D100","E0","F0","fla",2012,"B2-D100-E0-F0-fla-2"
"201",89074.5,43219.8,0,90466.1,37645.4,0,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1913,"B2-D100-E0-F0-fla-3"
"202",89074.5,29157.3,0,90466.1,37291.3,0,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1914,"B2-D100-E0-F0-fla-3"
"203",89646.9,11281.1,0,90461.6,36935.3,0,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1915,"B2-D100-E0-F0-fla-3"
"204",89835.8,12119.5,0,90422.9,36576.3,0,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1916,"B2-D100-E0-F0-fla-3"
"205",87532.9,9314.23,0,90316.5,36212.4,0,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1917,"B2-D100-E0-F0-fla-3"
"206",82760.6,56790.2,0,90124.8,35841.9,0,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1918,"B2-D100-E0-F0-fla-3"
"207",76548.5,41540.6,0,89843.1,35550.6,0,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1919,"B2-D100-E0-F0-fla-3"
"208",73559.8,58904.1,0,89474,35073.5,0,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1920,"B2-D100-E0-F0-fla-3"
"209",74395.3,28591.9,0,89030.7,34669.7,0,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1921,"B2-D100-E0-F0-fla-3"
"210",78222.5,49376.6,0,88515.4,34246.2,0,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1922,"B2-D100-E0-F0-fla-3"
"211",82041.4,16112.3,0,87929,33795.3,0,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1923,"B2-D100-E0-F0-fla-3"
"212",85451.9,16023.9,0,87277.8,33307.1,0,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1924,"B2-D100-E0-F0-fla-3"
"213",86759.3,66125.2,0,86566.2,32770.6,0,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1925,"B2-D100-E0-F0-fla-3"
"214",84825.6,33003,0,85796,32187.2,0,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1926,"B2-D100-E0-F0-fla-3"
"215",84892.9,34787.8,0,84965,40226.7,0,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1927,"B2-D100-E0-F0-fla-3"
"216",86632.1,24818.4,0,84069,30877.3,0,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1928,"B2-D100-E0-F0-fla-3"
"217",87742.1,70788,0,83797.1,40257.3,0,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1929,"B2-D100-E0-F0-fla-3"
"218",87459,53027.5,0,83638.4,36377.6,0,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1930,"B2-D100-E0-F0-fla-3"
"219",89432.8,54839.6,0,83794.8,47765.1,0,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1931,"B2-D100-E0-F0-fla-3"
"220",93975.3,43916,0,84305.4,28186.9,0,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1932,"B2-D100-E0-F0-fla-3"
"221",99131.4,16122.2,0,85728.2,27474.3,0,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1933,"B2-D100-E0-F0-fla-3"
"222",103396,108855,0,86677.1,68479.1,0,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1934,"B2-D100-E0-F0-fla-3"
"223",103942,21443.5,0,86118.8,28551,0,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1935,"B2-D100-E0-F0-fla-3"
"224",107891,5124.58,0,87814.4,31558.4,0,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1936,"B2-D100-E0-F0-fla-3"
"225",112168,104783,0,90002.3,59328.4,0,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1937,"B2-D100-E0-F0-fla-3"
"226",110363,76217.4,0.114,90462.4,90451.8,0.139314,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1938,"B2-D100-E0-F0-fla-3"
"227",101060,45688.5,0.114,81733.5,36670.4,0.142363,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1939,"B2-D100-E0-F0-fla-3"
"228",98698.1,18144,0.114,79201.8,30952,0.141648,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1940,"B2-D100-E0-F0-fla-3"
"229",96558.1,121942,0.114,77767.7,35279.6,0.140954,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1941,"B2-D100-E0-F0-fla-3"
"230",90423.8,13630.1,0.114,73506.8,45228.6,0.143045,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1942,"B2-D100-E0-F0-fla-3"
"231",89165.3,26303.1,0.114,67839.2,26139.1,0.156451,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1943,"B2-D100-E0-F0-fla-3"
"232",88015.3,16663,0.114,62552.6,24757.4,0.162233,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1944,"B2-D100-E0-F0-fla-3"
"233",82202,15114.3,0.114,57357.1,24406.6,0.163215,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1945,"B2-D100-E0-F0-fla-3"
"234",73906.5,70397.2,0.114,51789.1,41128.3,0.160576,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1946,"B2-D100-E0-F0-fla-3"
"235",64673.4,17924.5,0.114,46620.6,27089.2,0.156847,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1947,"B2-D100-E0-F0-fla-3"
"236",60193.3,27240.9,0.114,43620.9,32815.3,0.157893,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1948,"B2-D100-E0-F0-fla-3"
"237",57751.9,21334,0.114,41742.6,33680.1,0.156105,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1949,"B2-D100-E0-F0-fla-3"
"238",54477.5,28253.5,0.114,40388.4,25653,0.149836,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1950,"B2-D100-E0-F0-fla-3"
"239",50796.2,105012,0.114,39885.5,60530.3,0.140694,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1951,"B2-D100-E0-F0-fla-3"
"240",47526.3,70821.7,0.114,39461.5,28270.3,0.138082,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1952,"B2-D100-E0-F0-fla-3"
"241",51215.7,34647.5,0.114,41317.6,33924.9,0.149225,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1953,"B2-D100-E0-F0-fla-3"
"242",59933.8,22172,0.114,43082.9,26238.6,0.167811,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1954,"B2-D100-E0-F0-fla-3"
"243",65768.3,45888.5,0.114,42881.6,42832.4,0.179627,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1955,"B2-D100-E0-F0-fla-3"
"244",66055.5,14167.7,0.114,41212.7,27120.1,0.183745,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1956,"B2-D100-E0-F0-fla-3"
"245",64415.6,18603.4,0.114,40070.5,24195.1,0.180716,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1957,"B2-D100-E0-F0-fla-3"
"246",60927.9,57473.3,0.114,39187,60325,0.17245,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1958,"B2-D100-E0-F0-fla-3"
"247",55572.7,45239.9,0.114,37698.1,44535.1,0.162158,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1959,"B2-D100-E0-F0-fla-3"
"248",53007,9109.56,0.114,38855.5,15961.5,0.149657,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1960,"B2-D100-E0-F0-fla-3"
"249",53536.1,83074.3,0.114,42183.7,56160.7,0.140575,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1961,"B2-D100-E0-F0-fla-3"
"250",52215.4,20605.3,0.114,43294.5,25747.8,0.136494,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1962,"B2-D100-E0-F0-fla-3"
"251",53614.3,13740.7,0.114,44572.9,16687.3,0.138393,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1963,"B2-D100-E0-F0-fla-3"
"252",55489.2,16321.3,0.114,45452.3,14577,0.139289,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1964,"B2-D100-E0-F0-fla-3"
"253",53591.5,14637.8,0.114,43825.7,11789.6,0.139199,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1965,"B2-D100-E0-F0-fla-3"
"254",49360,16803.6,0.114,40332.2,14578.2,0.139833,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1966,"B2-D100-E0-F0-fla-3"
"255",44425.2,35475,0.114,35971,24170.5,0.141698,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1967,"B2-D100-E0-F0-fla-3"
"256",39804.1,13257.6,0.114,31751.2,23070.1,0.144874,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1968,"B2-D100-E0-F0-fla-3"
"257",37438.8,3953.5,0.114,28969.3,15239.3,0.148522,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1969,"B2-D100-E0-F0-fla-3"
"258",35829.4,18496.6,0.114,27651.8,14073.9,0.144509,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1970,"B2-D100-E0-F0-fla-3"
"259",32789.3,30592.2,0.114,26665.7,26897.9,0.13594,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1971,"B2-D100-E0-F0-fla-3"
"260",29755.9,114677,0.114,25487,155499,0.131372,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1972,"B2-D100-E0-F0-fla-3"
"261",28806,17605.5,0.114,25215.3,15242.5,0.124556,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1973,"B2-D100-E0-F0-fla-3"
"262",36432.5,62276.1,0.114,36372.1,42813.9,0.108456,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1974,"B2-D100-E0-F0-fla-3"
"263",44989.4,18851.1,0.114,48911.8,14885.9,0.104213,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1975,"B2-D100-E0-F0-fla-3"
"264",51243.8,32011.6,0.114,55457.5,40273.2,0.107209,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1976,"B2-D100-E0-F0-fla-3"
"265",54226.9,33161.7,0.114,56538.7,38026.2,0.110736,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1977,"B2-D100-E0-F0-fla-3"
"266",54018.8,5655.73,0.114,55288.7,7656.43,0.111427,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1978,"B2-D100-E0-F0-fla-3"
"267",52903.4,45222.9,0.114,54339.2,45278.1,0.110298,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1979,"B2-D100-E0-F0-fla-3"
"268",49526.3,17223.1,0.114,51430.6,23250.4,0.109345,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1980,"B2-D100-E0-F0-fla-3"
"269",46896.4,19149.5,0.114,49054.3,17188.1,0.108559,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1981,"B2-D100-E0-F0-fla-3"
"270",44941.2,51072,0.114,47507.6,44799.1,0.107225,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1982,"B2-D100-E0-F0-fla-3"
"271",42274.4,28312.6,0.114,45044.2,32050.5,0.107686,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1983,"B2-D100-E0-F0-fla-3"
"272",41954.9,5461.22,0.114,43995.5,5448.17,0.109999,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1984,"B2-D100-E0-F0-fla-3"
"273",42971.5,48745.1,0.114,44272,49877.2,0.111038,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1985,"B2-D100-E0-F0-fla-3"
"274",41571.7,8980.4,0.114,42500.3,9770.03,0.111924,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1986,"B2-D100-E0-F0-fla-3"
"275",40957.4,31907.8,0.114,41708.3,33442.2,0.112056,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1987,"B2-D100-E0-F0-fla-3"
"276",40127.1,27379.8,0.114,40788.8,28848,0.112156,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1988,"B2-D100-E0-F0-fla-3"
"277",38993.5,11393.1,0.114,39694.8,12524.7,0.111897,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1989,"B2-D100-E0-F0-fla-3"
"278",38577,13403.6,0.114,39404.1,15462.1,0.111316,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1990,"B2-D100-E0-F0-fla-3"
"279",37189,40049.4,0.114,38151.4,42210.3,0.110675,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1991,"B2-D100-E0-F0-fla-3"
"280",34625,36243.8,0.114,35791.9,36376.7,0.109949,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1992,"B2-D100-E0-F0-fla-3"
"281",33856.6,18229.2,0.114,35321.5,19421.2,0.109272,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1993,"B2-D100-E0-F0-fla-3"
"282",35394,18444.7,0.114,37002.6,20364.7,0.109147,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1994,"B2-D100-E0-F0-fla-3"
"283",36438.3,21854.8,0.114,38048.6,23779.9,0.109085,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1995,"B2-D100-E0-F0-fla-3"
"284",35994.6,19688.8,0.114,37662.4,21731.4,0.108704,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1996,"B2-D100-E0-F0-fla-3"
"285",35000.3,28885.2,0.114,36817,31689,0.108018,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1997,"B2-D100-E0-F0-fla-3"
"286",33892,18407.4,0.114,35913.3,22499.9,0.107222,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1998,"B2-D100-E0-F0-fla-3"
"287",33479.3,20026.6,0.114,35792.7,24302.2,0.106032,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",1999,"B2-D100-E0-F0-fla-3"
"288",33176.4,7511.46,0.114,35952.4,8693.64,0.10425,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",2000,"B2-D100-E0-F0-fla-3"
"289",32512.6,40834.4,0.114,35925.5,46491.8,0.102081,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",2001,"B2-D100-E0-F0-fla-3"
"290",30773.1,7195.48,0.114,34646.9,9795.4,0.100608,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",2002,"B2-D100-E0-F0-fla-3"
"291",30562.5,36895.4,0.114,34952,45557,0.0989861,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",2003,"B2-D100-E0-F0-fla-3"
"292",30418.6,29302.1,0.114,35297,34772.2,0.0974514,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",2004,"B2-D100-E0-F0-fla-3"
"293",30853.8,41435.7,0.114,36545.2,52539.9,0.0954658,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",2005,"B2-D100-E0-F0-fla-3"
"294",32475.9,19120.9,0.114,39172.5,25094.4,0.0938765,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",2006,"B2-D100-E0-F0-fla-3"
"295",35205.9,7614.72,0.114,43252.8,10058.3,0.0919182,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",2007,"B2-D100-E0-F0-fla-3"
"296",37104.4,37728,0.114,46506.3,49966.9,0.0899081,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",2008,"B2-D100-E0-F0-fla-3"
"297",36205.4,16137,0.114,46341.6,22700.9,0.0881435,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",2009,"B2-D100-E0-F0-fla-3"
"298",35539.1,20507.5,0.114,46561.7,30458.2,0.0860104,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",2010,"B2-D100-E0-F0-fla-3"
"299",35132.1,58362.8,0.114,47164.1,86726.5,0.0837474,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",2011,"B2-D100-E0-F0-fla-3"
"300",34171.8,25985.1,0.114,47245.5,35248.2,0.0812484,"B2-D100-E0-F0-fla",3,"B2","D100","E0","F0","fla",2012,"B2-D100-E0-F0-fla-3"
"301",89074.5,42959.8,0,83390.6,33260.4,0,"B3-D100-E0-F0-fla",1,"B3","D100","E0","F0","fla",1913,"B3-D100-E0-F0-fla-1"
"302",89074.5,52550.7,0,83390.6,32555.9,0,"B3-D100-E0-F0-fla",1,"B3","D100","E0","F0","fla",1914,"B3-D100-E0-F0-fla-1"
"303",89626.1,21736.3,0,83389.6,32203.6,0,"B3-D100-E0-F0-fla",1,"B3","D100","E0","F0","fla",1915,"B3-D100-E0-F0-fla-1"
"304",91662.4,2235.04,0,83330.6,31838.4,0,"B3-D100-E0-F0-fla",1,"B3","D100","E0","F0","fla",1916,"B3-D100-E0-F0-fla-1"
"305",92617,36352.2,0,83168.4,31454.6,0,"B3-D100-E0-F0-fla",1,"B3","D100","E0","F0","fla",1917,"B3-D100-E0-F0-fla-1"
"306",89459.1,6686.31,0,82899,31046.6,0,"B3-D100-E0-F0-fla",1,"B3","D100","E0","F0","fla",1918,"B3-D100-E0-F0-fla-1"
"307",85367.7,11501.2,0,82528,30607.8,0,"B3-D100-E0-F0-fla",1,"B3","D100","E0","F0","fla",1919,"B3-D100-E0-F0-fla-1"
"308",80611.2,23752.9,0,82062.2,30134.9,0,"B3-D100-E0-F0-fla",1,"B3","D100","E0","F0","fla",1920,"B3-D100-E0-F0-fla-1"
"309",74617.6,36123.5,0,81507.8,29650.5,0,"B3-D100-E0-F0-fla",1,"B3","D100","E0","F0","fla",1921,"B3-D100-E0-F0-fla-1"
"310",69358.9,49905.6,0,80868.7,42825,0,"B3-D100-E0-F0-fla",1,"B3","D100","E0","F0","fla",1922,"B3-D100-E0-F0-fla-1"
"311",66660.8,14516.8,0,80148.7,28655.7,0,"B3-D100-E0-F0-fla",1,"B3","D100","E0","F0","fla",1923,"B3-D100-E0-F0-fla-1"
"312",67604.4,6602.57,0,80452.4,28140.1,0,"B3-D100-E0-F0-fla",1,"B3","D100","E0","F0","fla",1924,"B3-D100-E0-F0-fla-1"
"313",68709.5,18724.5,0,81025.5,27592.3,0,"B3-D100-E0-F0-fla",1,"B3","D100","E0","F0","fla",1925,"B3-D100-E0-F0-fla-1"
"314",67051.7,18307.1,0,80884.7,26981,0,"B3-D100-E0-F0-fla",1,"B3","D100","E0","F0","fla",1926,"B3-D100-E0-F0-fla-1"
"315",64034.8,3890.19,0,80134.7,26302.9,0,"B3-D100-E0-F0-fla",1,"B3","D100","E0","F0","fla",1927,"B3-D100-E0-F0-fla-1"
"316",61065.9,11231.5,0,78981.3,25559.5,0,"B3-D100-E0-F0-fla",1,"B3","D100","E0","F0","fla",1928,"B3-D100-E0-F0-fla-1"
"317",57256.8,12572.2,0,77575.6,24756.9,0,"B3-D100-E0-F0-fla",1,"B3","D100","E0","F0","fla",1929,"B3-D100-E0-F0-fla-1"
"318",52904.8,20892.9,0,76012.8,29148.2,0,"B3-D100-E0-F0-fla",1,"B3","D100","E0","F0","fla",1930,"B3-D100-E0-F0-fla-1"
"319",48968.1,25056.5,0,74345.8,23069.7,0,"B3-D100-E0-F0-fla",1,"B3","D100","E0","F0","fla",1931,"B3-D100-E0-F0-fla-1"
"320",46334.6,18258.5,0,73022.2,26845.7,0,"B3-D100-E0-F0-fla",1,"B3","D100","E0","F0","fla",1932,"B3-D100-E0-F0-fla-1"
"321",45491.5,51688.6,0,71765.2,50563.9,0,"B3-D100-E0-F0-fla",1,"B3","D100","E0","F0","fla",1933,"B3-D100-E0-F0-fla-1"
"322",45509.9,48271.1,0,70578.3,27239.1,0,"B3-D100-E0-F0-fla",1,"B3","D100","E0","F0","fla",1934,"B3-D100-E0-F0-fla-1"
"323",48287.4,46242.2,0,71598,25989.8,0,"B3-D100-E0-F0-fla",1,"B3","D100","E0","F0","fla",1935,"B3-D100-E0-F0-fla-1"
"324",54224.6,70095.2,0,73491.7,35265.8,0,"B3-D100-E0-F0-fla",1,"B3","D100","E0","F0","fla",1936,"B3-D100-E0-F0-fla-1"
